ID;recStartedAt;recEndedAt;plant;plantStatus;date;shift;yield;defectiveProd;energyCons
697;2020-08-20 00:00:00;2020-08-20 08:00:00;1010;Break Down;2020-08-20;0;0.0;0.0;0.0
698;2020-08-20 08:00:00;2020-08-20 16:00:00;1010;Break Down;2020-08-20;1;636.1615574067808;6.090471980809301;114.21831968268047
699;2020-08-20 16:00:00;2020-08-21 00:00:00;1010;Normal;2020-08-20;2;1272.0838811282201;12.252396951596458;228.28784234942844
700;2020-08-21 00:00:00;2020-08-21 08:00:00;1010;Normal;2020-08-21;0;1286.4798074146029;12.33007509898663;227.26542284867378
701;2020-08-21 08:00:00;2020-08-21 16:00:00;1010;Normal;2020-08-21;1;1277.4599821494003;12.298106290751882;227.8414675908922
702;2020-08-21 16:00:00;2020-08-22 00:00:00;1010;Normal;2020-08-21;2;1281.9040881032638;12.31220482281532;227.89537448890246
703;2020-08-22 00:00:00;2020-08-22 08:00:00;1010;Normal;2020-08-22;0;1281.373922455836;12.257302790893092;228.7264677983772
704;2020-08-22 08:00:00;2020-08-22 16:00:00;1010;Normal;2020-08-22;1;1278.4095451421624;12.266989230740217;228.12717384780188
705;2020-08-22 16:00:00;2020-08-23 00:00:00;1010;Normal;2020-08-22;2;1281.881184200805;12.359474014696806;228.18454729733799
706;2020-08-23 00:00:00;2020-08-23 08:00:00;1010;Normal;2020-08-23;0;1286.8321187195027;12.323886803493759;227.9384126819609
707;2020-08-23 08:00:00;2020-08-23 16:00:00;1010;Normal;2020-08-23;1;1278.9769121265572;12.261775617432077;228.07466704186163
708;2020-08-23 16:00:00;2020-08-24 00:00:00;1010;Normal;2020-08-23;2;1272.7915928929892;12.166800325584973;228.2013040596277
709;2020-08-24 00:00:00;2020-08-24 08:00:00;1010;Normal;2020-08-24;0;1277.1901949478768;12.27897387339448;227.64893493203746
710;2020-08-24 08:00:00;2020-08-24 16:00:00;1010;Normal;2020-08-24;1;1286.0635485732823;12.320772650125782;228.32421283777046
711;2020-08-24 16:00:00;2020-08-25 00:00:00;1010;Normal;2020-08-24;2;1278.8076675072534;12.280525693664453;228.07215904206635
712;2020-08-25 00:00:00;2020-08-25 08:00:00;1010;Normal;2020-08-25;0;1279.2593043045133;12.341145537977997;228.680690834044
713;2020-08-25 08:00:00;2020-08-25 16:00:00;1010;Normal;2020-08-25;1;1283.9334711570032;12.301963493101791;227.91114786820512
714;2020-08-25 16:00:00;2020-08-26 00:00:00;1010;Normal;2020-08-25;2;1276.8474712477303;12.238055551102738;228.0692184571619
715;2020-08-26 00:00:00;2020-08-26 08:00:00;1010;Normal;2020-08-26;0;1291.949303373016;12.402345290201058;227.95178806847997
716;2020-08-26 08:00:00;2020-08-26 16:00:00;1010;Normal;2020-08-26;1;1283.7648026937918;12.305755768256418;228.17522953085967
717;2020-08-26 16:00:00;2020-08-27 00:00:00;1010;Normal;2020-08-26;2;1278.8115768325438;12.258912561018164;228.3206851209118
718;2020-08-27 00:00:00;2020-08-27 08:00:00;1010;Normal;2020-08-27;0;1278.7167268664653;12.288157730291195;228.34559356566484
719;2020-08-27 08:00:00;2020-08-27 16:00:00;1010;Normal;2020-08-27;1;1277.3917141854515;12.26058390891741;227.89060224367438
720;2020-08-27 16:00:00;2020-08-28 00:00:00;1010;Normal;2020-08-27;2;1273.3838563789227;12.285548896198454;228.59083799218809
721;2020-08-28 00:00:00;2020-08-28 08:00:00;1010;Maintenance;2020-08-28;0;0.0;0.0;0.0
722;2020-08-28 08:00:00;2020-08-28 16:00:00;1010;Maintenance;2020-08-28;1;0.0;0.0;0.0
723;2020-08-28 16:00:00;2020-08-29 00:00:00;1010;Maintenance;2020-08-28;2;159.68806832607854;1.54644717268878;28.47475119219748
724;2020-08-29 00:00:00;2020-08-29 08:00:00;1010;Normal;2020-08-29;0;1280.2829548515508;12.298840927213682;227.67936265487975
725;2020-08-29 08:00:00;2020-08-29 16:00:00;1010;Normal;2020-08-29;1;1280.962891781113;12.310777809506293;227.52549653212407
726;2020-08-29 16:00:00;2020-08-30 00:00:00;1010;Normal;2020-08-29;2;1290.133221349225;12.387190232149097;227.30807893747865
727;2020-08-30 00:00:00;2020-08-30 08:00:00;1010;Normal;2020-08-30;0;1275.6942924916375;12.27167318302533;228.08013031405383
728;2020-08-30 08:00:00;2020-08-30 16:00:00;1010;Normal;2020-08-30;1;1284.9726546934198;12.318577646552432;227.47459547482146
729;2020-08-30 16:00:00;2020-08-31 00:00:00;1010;Normal;2020-08-30;2;1287.141145008315;12.382548109776877;228.26963888546322
730;2020-08-31 00:00:00;2020-08-31 08:00:00;1010;Normal;2020-08-31;0;1278.1250291182143;12.224484134184236;228.48152110845336
731;2020-08-31 08:00:00;2020-08-31 16:00:00;1010;Normal;2020-08-31;1;1277.401209400672;12.25522687652141;227.71955972692675
732;2020-08-31 16:00:00;2020-09-01 00:00:00;1010;Normal;2020-08-31;2;1278.158601136121;12.270704923126889;228.68331815730397
733;2020-09-01 00:00:00;2020-09-01 08:00:00;1010;Normal;2020-09-01;0;1279.9979146664991;12.274045530385512;227.54578998223406
734;2020-09-01 08:00:00;2020-09-01 16:00:00;1010;Normal;2020-09-01;1;1278.8930113588874;12.246861750445428;227.5266264842426
735;2020-09-01 16:00:00;2020-09-02 00:00:00;1010;Normal;2020-09-01;2;1280.1893417547915;12.324210324408137;227.96788135883853
736;2020-09-02 00:00:00;2020-09-02 08:00:00;1010;Normal;2020-09-02;0;1274.3676266420416;12.263718466275481;229.04235508064707
737;2020-09-02 08:00:00;2020-09-02 16:00:00;1010;Normal;2020-09-02;1;1281.7373612500344;12.283156849658821;228.28455332132137
738;2020-09-02 16:00:00;2020-09-03 00:00:00;1010;Normal;2020-09-02;2;1279.1438823077292;12.284718708944471;228.18026332540126
739;2020-09-03 00:00:00;2020-09-03 08:00:00;1010;Normal;2020-09-03;0;1284.3567442307617;12.320441811143674;228.64026621590716
740;2020-09-03 08:00:00;2020-09-03 16:00:00;1010;Normal;2020-09-03;1;1281.0788793627046;12.290010078028356;227.65333063069244
741;2020-09-03 16:00:00;2020-09-04 00:00:00;1010;Normal;2020-09-03;2;1280.8595743523897;12.304724594448123;228.4129201138926
742;2020-09-04 00:00:00;2020-09-04 08:00:00;1010;Normal;2020-09-04;0;1279.549569287612;12.339223902589385;227.13377481792054
743;2020-09-04 08:00:00;2020-09-04 16:00:00;1010;Normal;2020-09-04;1;1279.2796304401302;12.257059857824125;227.95214547262918
744;2020-09-04 16:00:00;2020-09-05 00:00:00;1010;Normal;2020-09-04;2;1280.9334646810628;12.299479061142142;228.11723319660433
745;2020-09-05 00:00:00;2020-09-05 08:00:00;1010;Normal;2020-09-05;0;1280.6733526411758;12.235679584550759;228.08176826998385
746;2020-09-05 08:00:00;2020-09-05 16:00:00;1010;Normal;2020-09-05;1;1276.6712701113347;12.260510563870328;227.96972561804247
747;2020-09-05 16:00:00;2020-09-06 00:00:00;1010;Normal;2020-09-05;2;1282.1669543914406;12.267387708216216;228.33286156452738
748;2020-09-06 00:00:00;2020-09-06 08:00:00;1010;Normal;2020-09-06;0;1274.4284733090803;12.20460399089439;227.46487882047393
749;2020-09-06 08:00:00;2020-09-06 16:00:00;1010;Normal;2020-09-06;1;1278.963191609876;12.228413969117446;227.49185879738118
750;2020-09-06 16:00:00;2020-09-07 00:00:00;1010;Normal;2020-09-06;2;1283.4037726945521;12.345660055878918;227.38016049420796
751;2020-09-07 00:00:00;2020-09-07 08:00:00;1010;Normal;2020-09-07;0;1282.1718126823844;12.31498294119138;228.43491368361794
752;2020-09-07 08:00:00;2020-09-07 16:00:00;1010;Normal;2020-09-07;1;1282.0838549270188;12.249692462514057;228.65423346023465
753;2020-09-07 16:00:00;2020-09-08 00:00:00;1010;Normal;2020-09-07;2;1281.5012702867273;12.27374144750634;227.86439736647642
754;2020-09-08 00:00:00;2020-09-08 08:00:00;1010;Normal;2020-09-08;0;1288.2850557230033;12.31581871868498;227.77419591551043
755;2020-09-08 08:00:00;2020-09-08 16:00:00;1010;Normal;2020-09-08;1;1282.3366378532874;12.40777048436452;237.3300343594548
756;2020-09-08 16:00:00;2020-09-09 00:00:00;1010;Normal;2020-09-08;2;1280.5417488849394;12.451450695177197;239.98702352653973
757;2020-09-09 00:00:00;2020-09-09 08:00:00;1010;Normal;2020-09-09;0;1284.7484261784405;12.463193223644012;239.71340858019153
758;2020-09-09 08:00:00;2020-09-09 16:00:00;1010;Normal;2020-09-09;1;1277.2293719634206;12.361532032181646;239.89699054386833
759;2020-09-09 16:00:00;2020-09-10 00:00:00;1010;Normal;2020-09-09;2;1285.7722157204075;12.490747029841112;247.65474251622385
760;2020-09-10 00:00:00;2020-09-10 08:00:00;1010;Normal;2020-09-10;0;1289.4507654299814;12.652643991135204;253.0737516942069
761;2020-09-10 08:00:00;2020-09-10 16:00:00;1010;Normal;2020-09-10;1;1278.5189269418527;12.558039906788569;251.5147072579023
762;2020-09-10 16:00:00;2020-09-11 00:00:00;1010;Normal;2020-09-10;2;1280.876406291111;12.531153933700573;251.65133534724734
763;2020-09-11 00:00:00;2020-09-11 08:00:00;1010;Normal;2020-09-11;0;1273.1306563213875;12.488665902974287;252.13846009178744
764;2020-09-11 08:00:00;2020-09-11 16:00:00;1010;Normal;2020-09-11;1;1282.295810278768;12.59432429316928;252.26733936652423
765;2020-09-11 16:00:00;2020-09-12 00:00:00;1010;Normal;2020-09-11;2;1280.8256377662783;12.59354582165522;252.27702272750082
766;2020-09-12 00:00:00;2020-09-12 08:00:00;1010;Normal;2020-09-12;0;1281.653321221931;12.561084485391401;252.46945782176994
767;2020-09-12 08:00:00;2020-09-12 16:00:00;1010;Normal;2020-09-12;1;1279.3595822720629;12.500735123826827;252.0127425038325
768;2020-09-12 16:00:00;2020-09-13 00:00:00;1010;Normal;2020-09-12;2;1266.9208792651934;12.44380913674526;253.19970755949805
769;2020-09-13 00:00:00;2020-09-13 08:00:00;1010;Normal;2020-09-13;0;1290.7730433281783;12.777556717352235;264.8532335568219
770;2020-09-13 08:00:00;2020-09-13 16:00:00;1010;Normal;2020-09-13;1;1280.5328579458005;12.646971034419696;263.8686941779634
771;2020-09-13 16:00:00;2020-09-14 00:00:00;1010;Normal;2020-09-13;2;1285.231206166081;12.707155597230429;263.5457926995924
772;2020-09-14 00:00:00;2020-09-14 08:00:00;1010;Normal;2020-09-14;0;1279.8053500173028;12.636303765449822;265.16068787093366
773;2020-09-14 08:00:00;2020-09-14 16:00:00;1010;Normal;2020-09-14;1;1277.3237937317163;12.683604568376705;263.8347034235869
774;2020-09-14 16:00:00;2020-09-15 00:00:00;1010;Normal;2020-09-14;2;1279.7549892472402;12.717620453526962;264.1381240370299
775;2020-09-15 00:00:00;2020-09-15 08:00:00;1010;Normal;2020-09-15;0;1282.0140326227602;12.654923151950303;264.6860699551847
776;2020-09-15 08:00:00;2020-09-15 16:00:00;1010;Normal;2020-09-15;1;1279.511603494645;12.668382096709083;263.62488672647567
777;2020-09-15 16:00:00;2020-09-16 00:00:00;1010;Normal;2020-09-15;2;1279.5096414424274;12.722607193917934;263.0250733209015
778;2020-09-16 00:00:00;2020-09-16 08:00:00;1010;Normal;2020-09-16;0;1280.2386395065778;12.680046915154994;264.3281603674588
779;2020-09-16 08:00:00;2020-09-16 16:00:00;1010;Normal;2020-09-16;1;1283.8254100922934;12.687063288006861;264.640553634413
780;2020-09-16 16:00:00;2020-09-17 00:00:00;1010;Normal;2020-09-16;2;1274.2627455457325;12.605149339609277;263.809676778387
781;2020-09-17 00:00:00;2020-09-17 08:00:00;1010;Normal;2020-09-17;0;1276.9388984730997;12.649852924184541;264.08420703668725
782;2020-09-17 08:00:00;2020-09-17 16:00:00;1010;Normal;2020-09-17;1;1272.799331340224;12.584049302404043;264.199427900944
783;2020-09-17 16:00:00;2020-09-18 00:00:00;1010;Normal;2020-09-17;2;1277.8554380837004;12.66716239112466;264.12739812893705
784;2020-09-18 00:00:00;2020-09-18 08:00:00;1010;Normal;2020-09-18;0;1280.5296523773204;12.658271337380327;264.27050074708995
785;2020-09-18 08:00:00;2020-09-18 16:00:00;1010;Normal;2020-09-18;1;1276.3119602616964;12.606817807352254;264.3300918300929
786;2020-09-18 16:00:00;2020-09-19 00:00:00;1010;Normal;2020-09-18;2;1288.9779453231229;12.771409937730375;263.5209302929407
787;2020-09-19 00:00:00;2020-09-19 08:00:00;1010;Normal;2020-09-19;0;1277.344016493792;12.661466495935796;264.42595169042534
788;2020-09-19 08:00:00;2020-09-19 16:00:00;1010;Normal;2020-09-19;1;1277.1740878400478;12.629845195770383;263.69590307624014
789;2020-09-19 16:00:00;2020-09-20 00:00:00;1010;Normal;2020-09-19;2;1290.9897985941805;12.814603597203039;263.61279288126644
790;2020-09-20 00:00:00;2020-09-20 08:00:00;1010;Normal;2020-09-20;0;1278.6015193456656;12.656331493453074;264.5185568391663
791;2020-09-20 08:00:00;2020-09-20 16:00:00;1010;Normal;2020-09-20;1;1273.4803092847628;12.64026884773668;263.282455207398
792;2020-09-20 16:00:00;2020-09-21 00:00:00;1010;Normal;2020-09-20;2;1284.8135656788859;12.719508421135677;263.72272986773
793;2020-09-21 00:00:00;2020-09-21 08:00:00;1010;Normal;2020-09-21;0;1281.339322806362;12.671013581804237;264.60610624708755
794;2020-09-21 08:00:00;2020-09-21 16:00:00;1010;Normal;2020-09-21;1;1280.7504442640452;12.67550321862129;263.9376768490879
795;2020-09-21 16:00:00;2020-09-22 00:00:00;1010;Normal;2020-09-21;2;1284.2798375655661;12.74531635482728;264.1458944100415
796;2020-09-22 00:00:00;2020-09-22 08:00:00;1010;Normal;2020-09-22;0;1278.6561628548202;12.6922210633593;264.6815136452966
797;2020-09-22 08:00:00;2020-09-22 16:00:00;1010;Normal;2020-09-22;1;1284.6349855234887;12.737148409149462;264.7113827089758
798;2020-09-22 16:00:00;2020-09-23 00:00:00;1010;Normal;2020-09-22;2;1280.7179273740499;12.66269014516726;264.4041236198837
799;2020-09-23 00:00:00;2020-09-23 08:00:00;1010;Normal;2020-09-23;0;1284.0462758245676;12.746800560724237;263.8689149130174
800;2020-09-23 08:00:00;2020-09-23 16:00:00;1010;Normal;2020-09-23;1;1280.3720526589602;12.676176074664298;263.6256662969397
801;2020-09-23 16:00:00;2020-09-24 00:00:00;1010;Normal;2020-09-23;2;1276.602547033126;12.648090710204958;263.7894497075936
802;2020-09-24 00:00:00;2020-09-24 08:00:00;1010;Break Down;2020-09-24;0;480.141941502587;4.727250827974524;98.86166392619135
803;2020-09-24 08:00:00;2020-09-24 16:00:00;1010;Break Down;2020-09-24;1;0.0;0.0;0.0
804;2020-09-24 16:00:00;2020-09-25 00:00:00;1010;Break Down;2020-09-24;2;0.0;0.0;0.0
805;2020-09-25 00:00:00;2020-09-25 08:00:00;1010;Break Down;2020-09-25;0;959.9429412475065;9.395549864862533;189.2676041181722
806;2020-09-25 08:00:00;2020-09-25 16:00:00;1010;Normal;2020-09-25;1;1280.21961771085;12.545319335837434;252.2480012700882
807;2020-09-25 16:00:00;2020-09-26 00:00:00;1010;Normal;2020-09-25;2;1273.5406247517867;12.452675829699828;252.19025651680585
808;2020-09-26 00:00:00;2020-09-26 08:00:00;1010;Normal;2020-09-26;0;1279.9465479991236;12.534661883561494;251.71427625904388
809;2020-09-26 08:00:00;2020-09-26 16:00:00;1010;Normal;2020-09-26;1;1274.7454391665033;12.482743833658443;252.7028517773081
810;2020-09-26 16:00:00;2020-09-27 00:00:00;1010;Normal;2020-09-26;2;1280.4574578215454;12.517810613322125;252.7786341307411
811;2020-09-27 00:00:00;2020-09-27 08:00:00;1010;Maintenance;2020-09-27;0;0.0;0.0;0.0
812;2020-09-27 08:00:00;2020-09-27 16:00:00;1010;Maintenance;2020-09-27;1;0.0;0.0;0.0
813;2020-09-27 16:00:00;2020-09-28 00:00:00;1010;Maintenance;2020-09-27;2;159.03847390433202;1.549015058724044;31.60703252028905
814;2020-09-28 00:00:00;2020-09-28 08:00:00;1010;Normal;2020-09-28;0;1288.665991463991;12.412623428627153;227.63811453790495
815;2020-09-28 08:00:00;2020-09-28 16:00:00;1010;Normal;2020-09-28;1;1276.237623936063;12.26458398874814;228.5359863614
816;2020-09-28 16:00:00;2020-09-29 00:00:00;1010;Normal;2020-09-28;2;1279.430043551553;12.282692069102156;228.10225604493982
817;2020-09-29 00:00:00;2020-09-29 08:00:00;1010;Normal;2020-09-29;0;1272.9511931102713;12.260951792317234;227.6884755148299
818;2020-09-29 08:00:00;2020-09-29 16:00:00;1010;Normal;2020-09-29;1;1281.2819736684373;12.324230648890014;227.56071367209412
819;2020-09-29 16:00:00;2020-09-30 00:00:00;1010;Normal;2020-09-29;2;1271.8994721621464;12.2510138274395;227.9339005382173
820;2020-09-30 00:00:00;2020-09-30 08:00:00;1010;Normal;2020-09-30;0;1272.9644993457405;12.305420099257008;235.55856786137923
821;2020-09-30 08:00:00;2020-09-30 16:00:00;1010;Normal;2020-09-30;1;1280.3977580793708;12.420834525026851;240.4782551229568
822;2020-09-30 16:00:00;2020-10-01 00:00:00;1010;Normal;2020-09-30;2;1275.144867527563;12.44613658017532;240.12033029126414
823;2020-10-01 00:00:00;2020-10-01 08:00:00;1010;Normal;2020-10-01;0;1276.975108117889;12.367919750877984;239.6755614258301
824;2020-10-01 08:00:00;2020-10-01 16:00:00;1010;Normal;2020-10-01;1;1274.8514150449075;12.337955103428293;240.06237915408659
825;2020-10-01 16:00:00;2020-10-02 00:00:00;1010;Normal;2020-10-01;2;1280.83137547451;12.41337813360239;239.56920226353404
826;2020-10-02 00:00:00;2020-10-02 08:00:00;1010;Normal;2020-10-02;0;1280.596324312841;12.433134395907075;240.12441960351964
827;2020-10-02 08:00:00;2020-10-02 16:00:00;1010;Normal;2020-10-02;1;1281.6384206085663;12.396985973129384;239.92310926943549
828;2020-10-02 16:00:00;2020-10-03 00:00:00;1010;Normal;2020-10-02;2;1287.582250485243;12.454175260481362;240.63077772208896
829;2020-10-03 00:00:00;2020-10-03 08:00:00;1010;Normal;2020-10-03;0;1282.3574589202008;12.450504361918968;239.78934772944572
830;2020-10-03 08:00:00;2020-10-03 16:00:00;1010;Normal;2020-10-03;1;1282.7233824914313;12.489313235761708;240.0105539225303
831;2020-10-03 16:00:00;2020-10-04 00:00:00;1010;Normal;2020-10-03;2;1284.9675494548487;12.559531953187879;249.67998876866605
832;2020-10-04 00:00:00;2020-10-04 08:00:00;1010;Normal;2020-10-04;0;1278.3700914679137;12.514630991261726;251.24017538263394
833;2020-10-04 08:00:00;2020-10-04 16:00:00;1010;Normal;2020-10-04;1;1271.8985858919903;12.448924618851347;251.65383766906322
834;2020-10-04 16:00:00;2020-10-05 00:00:00;1010;Normal;2020-10-04;2;1281.2980374275148;12.54434642605816;252.66419066022695
835;2020-10-05 00:00:00;2020-10-05 08:00:00;1010;Normal;2020-10-05;0;1282.0744225249935;12.505935951535204;251.59972872911612
836;2020-10-05 08:00:00;2020-10-05 16:00:00;1010;Normal;2020-10-05;1;1277.7570679510102;12.522030061501585;251.58145439622416
837;2020-10-05 16:00:00;2020-10-06 00:00:00;1010;Normal;2020-10-05;2;1273.7568059999144;12.513569770760391;251.48595981812784
838;2020-10-06 00:00:00;2020-10-06 08:00:00;1010;Normal;2020-10-06;0;1284.2198054822632;12.564891229248364;252.31861158185686
839;2020-10-06 08:00:00;2020-10-06 16:00:00;1010;Normal;2020-10-06;1;1276.3760636366117;12.495044803555066;251.77534088414336
840;2020-10-06 16:00:00;2020-10-07 00:00:00;1010;Normal;2020-10-06;2;1281.081752380432;12.608350251918058;257.9182949844265
841;2020-10-07 00:00:00;2020-10-07 08:00:00;1010;Normal;2020-10-07;0;1277.6717281428682;12.652406363252553;263.95760395520625
842;2020-10-07 08:00:00;2020-10-07 16:00:00;1010;Normal;2020-10-07;1;1279.0188289250332;12.703880970619876;263.568686688771
843;2020-10-07 16:00:00;2020-10-08 00:00:00;1010;Normal;2020-10-07;2;1286.0210506906476;12.683236693447856;263.20510905977477
844;2020-10-08 00:00:00;2020-10-08 08:00:00;1010;Normal;2020-10-08;0;1271.7484324884006;12.630161476343664;263.8029625734057
845;2020-10-08 08:00:00;2020-10-08 16:00:00;1010;Normal;2020-10-08;1;1278.468736142592;12.678886922723953;264.0050988821361
846;2020-10-08 16:00:00;2020-10-09 00:00:00;1010;Normal;2020-10-08;2;1287.5685156666527;12.728638386561116;263.9144703069862
847;2020-10-09 00:00:00;2020-10-09 08:00:00;1010;Normal;2020-10-09;0;1285.1683545730534;12.837259725937686;276.35588900188077
848;2020-10-09 08:00:00;2020-10-09 16:00:00;1010;Normal;2020-10-09;1;1274.7875223038955;12.75029017551241;275.88128927018096
849;2020-10-09 16:00:00;2020-10-10 00:00:00;1010;Normal;2020-10-09;2;1273.6106479365537;12.664284627650035;275.44314410844305
850;2020-10-10 00:00:00;2020-10-10 08:00:00;1010;Normal;2020-10-10;0;1275.4857069274535;12.742910123343561;275.76954972025925
851;2020-10-10 08:00:00;2020-10-10 16:00:00;1010;Normal;2020-10-10;1;1281.307363455153;12.782752342889097;275.64301556309795
852;2020-10-10 16:00:00;2020-10-11 00:00:00;1010;Normal;2020-10-10;2;1278.3974082435725;12.704031253118849;276.257644715717
853;2020-10-11 00:00:00;2020-10-11 08:00:00;1010;Normal;2020-10-11;0;1285.8217282407838;12.841638899059712;275.7936954124984
854;2020-10-11 08:00:00;2020-10-11 16:00:00;1010;Normal;2020-10-11;1;1272.02351268981;12.734893547279393;275.6008922011159
855;2020-10-11 16:00:00;2020-10-12 00:00:00;1010;Normal;2020-10-11;2;1271.557944723253;12.757059550891078;275.6314025103853
856;2020-10-12 00:00:00;2020-10-12 08:00:00;1010;Normal;2020-10-12;0;1277.6087982940376;12.759883761239347;276.0758501806951
857;2020-10-12 08:00:00;2020-10-12 16:00:00;1010;Normal;2020-10-12;1;1280.525791387767;12.818796969096631;276.31460634346644
858;2020-10-12 16:00:00;2020-10-13 00:00:00;1010;Normal;2020-10-12;2;1277.3824123825586;12.761004589496089;276.3290062445965
859;2020-10-13 00:00:00;2020-10-13 08:00:00;1010;Normal;2020-10-13;0;1280.0263356803441;12.755407578083844;275.7312347386584
860;2020-10-13 08:00:00;2020-10-13 16:00:00;1010;Normal;2020-10-13;1;1277.6692849651192;12.816617502404114;276.0603406900045
861;2020-10-13 16:00:00;2020-10-14 00:00:00;1010;Normal;2020-10-13;2;1280.5872456571562;12.815299334901889;275.95524753788743
862;2020-10-14 00:00:00;2020-10-14 08:00:00;1010;Normal;2020-10-14;0;1280.2108154065959;12.774582173311046;276.55202722086057
863;2020-10-14 08:00:00;2020-10-14 16:00:00;1010;Normal;2020-10-14;1;1286.2537542686807;12.81805549341013;276.1559993822563
864;2020-10-14 16:00:00;2020-10-15 00:00:00;1010;Normal;2020-10-14;2;1289.4267541368938;12.865172322782474;276.1356469798093
865;2020-10-15 00:00:00;2020-10-15 08:00:00;1010;Normal;2020-10-15;0;1281.9722100732242;12.854193955369926;275.63475043029536
866;2020-10-15 08:00:00;2020-10-15 16:00:00;1010;Normal;2020-10-15;1;1288.2563771891146;12.8582007449091;276.0981345406039
867;2020-10-15 16:00:00;2020-10-16 00:00:00;1010;Normal;2020-10-15;2;1282.7346534750561;12.816243318340758;276.13794754791786
868;2020-10-16 00:00:00;2020-10-16 08:00:00;1010;Normal;2020-10-16;0;1273.917151111865;14.663955370875481;283.3915167937606
869;2020-10-16 08:00:00;2020-10-16 16:00:00;1010;Normal;2020-10-16;1;1278.3620357201514;15.431407820455421;296.130723009379
870;2020-10-16 16:00:00;2020-10-17 00:00:00;1010;Normal;2020-10-16;2;1275.1916448841532;15.426816231371884;296.22471066165815
871;2020-10-17 00:00:00;2020-10-17 08:00:00;1010;Normal;2020-10-17;0;1279.189568497614;15.429854433238525;296.448568591438
872;2020-10-17 08:00:00;2020-10-17 16:00:00;1010;Normal;2020-10-17;1;1285.5022882877834;15.487129009655028;295.7042867847747
873;2020-10-17 16:00:00;2020-10-18 00:00:00;1010;Normal;2020-10-17;2;1278.6609833240368;15.428526741245838;295.7663174451473
874;2020-10-18 00:00:00;2020-10-18 08:00:00;1010;Normal;2020-10-18;0;1276.142760643549;15.464208225148077;296.1119264318729
875;2020-10-18 08:00:00;2020-10-18 16:00:00;1010;Normal;2020-10-18;1;1276.5936758468301;15.431556922896387;295.6008620002493
876;2020-10-18 16:00:00;2020-10-19 00:00:00;1010;Normal;2020-10-18;2;1283.1745254716573;15.519819848576164;295.3953095147883
877;2020-10-19 00:00:00;2020-10-19 08:00:00;1010;Normal;2020-10-19;0;1276.6575568298347;15.48872459938761;295.87721819813487
878;2020-10-19 08:00:00;2020-10-19 16:00:00;1010;Normal;2020-10-19;1;1275.4978004135255;15.446268513527723;296.73374601498057
879;2020-10-19 16:00:00;2020-10-20 00:00:00;1010;Normal;2020-10-19;2;1283.9491995935887;15.554482692872842;295.5535443597672
880;2020-10-20 00:00:00;2020-10-20 08:00:00;1010;Normal;2020-10-20;0;1274.72680984345;15.378648551348999;296.09930236567465
881;2020-10-20 08:00:00;2020-10-20 16:00:00;1010;Normal;2020-10-20;1;1277.1647292661826;15.398171360823614;296.54701602629626
882;2020-10-20 16:00:00;2020-10-21 00:00:00;1010;Normal;2020-10-20;2;1287.0991100590913;15.534895208246374;295.0345006935341
883;2020-10-21 00:00:00;2020-10-21 08:00:00;1010;Normal;2020-10-21;0;1282.7238159500043;15.540839056643753;296.2361953930565
884;2020-10-21 08:00:00;2020-10-21 16:00:00;1010;Normal;2020-10-21;1;1272.576145431007;15.433004619712847;295.28120333589345
885;2020-10-21 16:00:00;2020-10-22 00:00:00;1010;Normal;2020-10-21;2;1277.4510263116993;15.441854192221758;296.7631787044361
886;2020-10-22 00:00:00;2020-10-22 08:00:00;1010;Normal;2020-10-22;0;1278.064462949823;15.477225798220571;295.0282168985051
887;2020-10-22 08:00:00;2020-10-22 16:00:00;1010;Normal;2020-10-22;1;1276.6270987177886;15.417096815799168;296.35161032496796
888;2020-10-22 16:00:00;2020-10-23 00:00:00;1010;Normal;2020-10-22;2;1281.8226449266335;15.50221084264054;296.162963333825
889;2020-10-23 00:00:00;2020-10-23 08:00:00;1010;Normal;2020-10-23;0;1293.7152081617703;15.611155407682677;295.9143597253276
890;2020-10-23 08:00:00;2020-10-23 16:00:00;1010;Normal;2020-10-23;1;1276.3969757747311;15.528944852551618;295.8633863238305
891;2020-10-23 16:00:00;2020-10-24 00:00:00;1010;Normal;2020-10-23;2;1286.0215550947141;15.610334366408996;295.99074273635773
892;2020-10-24 00:00:00;2020-10-24 08:00:00;1010;Normal;2020-10-24;0;1281.126577809503;15.473258730836656;296.5728377883134
893;2020-10-24 08:00:00;2020-10-24 16:00:00;1010;Normal;2020-10-24;1;1278.8763289998988;15.428543761137522;295.4977223246704
894;2020-10-24 16:00:00;2020-10-25 00:00:00;1010;Normal;2020-10-24;2;1285.476307271351;15.526898306317841;295.6263746996275
895;2020-10-25 00:00:00;2020-10-25 08:00:00;1010;Normal;2020-10-25;0;1275.9461885176527;15.420988058910185;295.72888606932827
896;2020-10-25 08:00:00;2020-10-25 16:00:00;1010;Normal;2020-10-25;1;1273.743552288881;15.37170348998185;296.1529030404256
897;2020-10-25 16:00:00;2020-10-26 00:00:00;1010;Normal;2020-10-25;2;1284.7572956894753;15.582629105799152;296.0975578335434
898;2020-10-26 00:00:00;2020-10-26 08:00:00;1010;Normal;2020-10-26;0;1273.8155287782604;15.37291759244688;296.5401974772054
899;2020-10-26 08:00:00;2020-10-26 16:00:00;1010;Break Down;2020-10-26;1;1272.7651219976674;15.472949965895495;296.455124962335
900;2020-10-26 16:00:00;2020-10-27 00:00:00;1010;Break Down;2020-10-26;2;0.0;0.0;0.0
