ID;recStartedAt;recEndedAt;equipment_NR;toEquipmentStatus_code;plantCond_ID
4123;2020-06-20 16:00:00;2020-06-21 00:00:00;220300032;OK;516
4124;2020-06-20 16:00:00;2020-06-21 00:00:00;220300033;OK;516
4125;2020-06-20 16:00:00;2020-06-21 00:00:00;220300034;OK;516
4126;2020-06-20 16:00:00;2020-06-21 00:00:00;220300035;OK;516
4127;2020-06-20 16:00:00;2020-06-21 00:00:00;220300036;OK;516
4128;2020-06-21 00:00:00;2020-06-21 08:00:00;220300010;OK;517
4129;2020-06-21 00:00:00;2020-06-21 08:00:00;220300020;OK;517
4130;2020-06-21 00:00:00;2020-06-21 08:00:00;220300031;OK;517
4131;2020-06-21 00:00:00;2020-06-21 08:00:00;220300032;OK;517
4132;2020-06-21 00:00:00;2020-06-21 08:00:00;220300033;OK;517
4133;2020-06-21 00:00:00;2020-06-21 08:00:00;220300034;OK;517
4134;2020-06-21 00:00:00;2020-06-21 08:00:00;220300035;OK;517
4135;2020-06-21 00:00:00;2020-06-21 08:00:00;220300036;OK;517
4136;2020-06-21 08:00:00;2020-06-21 16:00:00;220300010;OK;518
4137;2020-06-21 08:00:00;2020-06-21 16:00:00;220300020;OK;518
4138;2020-06-21 08:00:00;2020-06-21 16:00:00;220300031;OK;518
4139;2020-06-21 08:00:00;2020-06-21 16:00:00;220300032;OK;518
4140;2020-06-21 08:00:00;2020-06-21 16:00:00;220300033;OK;518
4141;2020-06-21 08:00:00;2020-06-21 16:00:00;220300034;OK;518
4142;2020-06-21 08:00:00;2020-06-21 16:00:00;220300035;OK;518
4143;2020-06-21 08:00:00;2020-06-21 16:00:00;220300036;OK;518
4144;2020-06-21 16:00:00;2020-06-22 00:00:00;220300010;MT;519
4145;2020-06-21 16:00:00;2020-06-22 00:00:00;220300020;MT;519
4146;2020-06-21 16:00:00;2020-06-22 00:00:00;220300031;BD;519
4147;2020-06-21 16:00:00;2020-06-22 00:00:00;220300032;MT;519
4148;2020-06-21 16:00:00;2020-06-22 00:00:00;220300033;MT;519
4149;2020-06-21 16:00:00;2020-06-22 00:00:00;220300034;MT;519
4150;2020-06-21 16:00:00;2020-06-22 00:00:00;220300035;MT;519
4151;2020-06-21 16:00:00;2020-06-22 00:00:00;220300036;MT;519
4152;2020-06-22 00:00:00;2020-06-22 08:00:00;220300010;MT;520
4153;2020-06-22 00:00:00;2020-06-22 08:00:00;220300020;MT;520
4154;2020-06-22 00:00:00;2020-06-22 08:00:00;220300031;BD;520
4155;2020-06-22 00:00:00;2020-06-22 08:00:00;220300032;MT;520
4156;2020-06-22 00:00:00;2020-06-22 08:00:00;220300033;MT;520
4157;2020-06-22 00:00:00;2020-06-22 08:00:00;220300034;MT;520
4158;2020-06-22 00:00:00;2020-06-22 08:00:00;220300035;MT;520
4159;2020-06-22 00:00:00;2020-06-22 08:00:00;220300036;MT;520
4160;2020-06-22 08:00:00;2020-06-22 16:00:00;220300010;MT;521
4161;2020-06-22 08:00:00;2020-06-22 16:00:00;220300020;MT;521
4162;2020-06-22 08:00:00;2020-06-22 16:00:00;220300031;BD;521
4163;2020-06-22 08:00:00;2020-06-22 16:00:00;220300032;MT;521
4164;2020-06-22 08:00:00;2020-06-22 16:00:00;220300033;MT;521
4165;2020-06-22 08:00:00;2020-06-22 16:00:00;220300034;MT;521
4166;2020-06-22 08:00:00;2020-06-22 16:00:00;220300035;MT;521
4167;2020-06-22 08:00:00;2020-06-22 16:00:00;220300036;MT;521
4168;2020-06-22 16:00:00;2020-06-23 00:00:00;220300010;MT;522
4169;2020-06-22 16:00:00;2020-06-23 00:00:00;220300020;MT;522
4170;2020-06-22 16:00:00;2020-06-23 00:00:00;220300031;BD;522
4171;2020-06-22 16:00:00;2020-06-23 00:00:00;220300032;MT;522
4172;2020-06-22 16:00:00;2020-06-23 00:00:00;220300033;MT;522
4173;2020-06-22 16:00:00;2020-06-23 00:00:00;220300034;MT;522
4174;2020-06-22 16:00:00;2020-06-23 00:00:00;220300035;MT;522
4175;2020-06-22 16:00:00;2020-06-23 00:00:00;220300036;MT;522
4176;2020-06-23 00:00:00;2020-06-23 08:00:00;220300010;OK;523
4177;2020-06-23 00:00:00;2020-06-23 08:00:00;220300020;OK;523
4178;2020-06-23 00:00:00;2020-06-23 08:00:00;220300031;OK;523
4179;2020-06-23 00:00:00;2020-06-23 08:00:00;220300032;OK;523
4180;2020-06-23 00:00:00;2020-06-23 08:00:00;220300033;OK;523
4181;2020-06-23 00:00:00;2020-06-23 08:00:00;220300034;OK;523
4182;2020-06-23 00:00:00;2020-06-23 08:00:00;220300035;OK;523
4183;2020-06-23 00:00:00;2020-06-23 08:00:00;220300036;OK;523
4184;2020-06-23 08:00:00;2020-06-23 16:00:00;220300010;OK;524
4185;2020-06-23 08:00:00;2020-06-23 16:00:00;220300020;OK;524
4186;2020-06-23 08:00:00;2020-06-23 16:00:00;220300031;OK;524
4187;2020-06-23 08:00:00;2020-06-23 16:00:00;220300032;OK;524
4188;2020-06-23 08:00:00;2020-06-23 16:00:00;220300033;OK;524
4189;2020-06-23 08:00:00;2020-06-23 16:00:00;220300034;OK;524
4190;2020-06-23 08:00:00;2020-06-23 16:00:00;220300035;OK;524
4191;2020-06-23 08:00:00;2020-06-23 16:00:00;220300036;OK;524
4192;2020-06-23 16:00:00;2020-06-24 00:00:00;220300010;MT;525
4193;2020-06-23 16:00:00;2020-06-24 00:00:00;220300020;MT;525
4194;2020-06-23 16:00:00;2020-06-24 00:00:00;220300031;MT;525
4195;2020-06-23 16:00:00;2020-06-24 00:00:00;220300032;MT;525
4196;2020-06-23 16:00:00;2020-06-24 00:00:00;220300033;MT;525
4197;2020-06-23 16:00:00;2020-06-24 00:00:00;220300034;MT;525
4198;2020-06-23 16:00:00;2020-06-24 00:00:00;220300035;MT;525
4199;2020-06-23 16:00:00;2020-06-24 00:00:00;220300036;BD;525
4200;2020-06-24 00:00:00;2020-06-24 08:00:00;220300010;MT;526
4201;2020-06-24 00:00:00;2020-06-24 08:00:00;220300020;MT;526
4202;2020-06-24 00:00:00;2020-06-24 08:00:00;220300031;MT;526
4203;2020-06-24 00:00:00;2020-06-24 08:00:00;220300032;MT;526
4204;2020-06-24 00:00:00;2020-06-24 08:00:00;220300033;MT;526
4205;2020-06-24 00:00:00;2020-06-24 08:00:00;220300034;MT;526
4206;2020-06-24 00:00:00;2020-06-24 08:00:00;220300035;MT;526
4207;2020-06-24 00:00:00;2020-06-24 08:00:00;220300036;BD;526
4208;2020-06-24 08:00:00;2020-06-24 16:00:00;220300010;MT;527
4209;2020-06-24 08:00:00;2020-06-24 16:00:00;220300020;MT;527
4210;2020-06-24 08:00:00;2020-06-24 16:00:00;220300031;MT;527
4211;2020-06-24 08:00:00;2020-06-24 16:00:00;220300032;MT;527
4212;2020-06-24 08:00:00;2020-06-24 16:00:00;220300033;MT;527
4213;2020-06-24 08:00:00;2020-06-24 16:00:00;220300034;MT;527
4214;2020-06-24 08:00:00;2020-06-24 16:00:00;220300035;MT;527
4215;2020-06-24 08:00:00;2020-06-24 16:00:00;220300036;BD;527
4216;2020-06-24 16:00:00;2020-06-25 00:00:00;220300010;MT;528
4217;2020-06-24 16:00:00;2020-06-25 00:00:00;220300020;MT;528
4218;2020-06-24 16:00:00;2020-06-25 00:00:00;220300031;MT;528
4219;2020-06-24 16:00:00;2020-06-25 00:00:00;220300032;MT;528
4220;2020-06-24 16:00:00;2020-06-25 00:00:00;220300033;MT;528
4221;2020-06-24 16:00:00;2020-06-25 00:00:00;220300034;MT;528
4222;2020-06-24 16:00:00;2020-06-25 00:00:00;220300035;MT;528
4223;2020-06-24 16:00:00;2020-06-25 00:00:00;220300036;OK;528
4224;2020-06-25 00:00:00;2020-06-25 08:00:00;220300010;OK;529
4225;2020-06-25 00:00:00;2020-06-25 08:00:00;220300020;OK;529
4226;2020-06-25 00:00:00;2020-06-25 08:00:00;220300031;OK;529
4227;2020-06-25 00:00:00;2020-06-25 08:00:00;220300032;OK;529
4228;2020-06-25 00:00:00;2020-06-25 08:00:00;220300033;OK;529
4229;2020-06-25 00:00:00;2020-06-25 08:00:00;220300034;OK;529
4230;2020-06-25 00:00:00;2020-06-25 08:00:00;220300035;OK;529
4231;2020-06-25 00:00:00;2020-06-25 08:00:00;220300036;OK;529
4232;2020-06-25 08:00:00;2020-06-25 16:00:00;220300010;OK;530
4233;2020-06-25 08:00:00;2020-06-25 16:00:00;220300020;OK;530
4234;2020-06-25 08:00:00;2020-06-25 16:00:00;220300031;OK;530
4235;2020-06-25 08:00:00;2020-06-25 16:00:00;220300032;OK;530
4236;2020-06-25 08:00:00;2020-06-25 16:00:00;220300033;OK;530
4237;2020-06-25 08:00:00;2020-06-25 16:00:00;220300034;OK;530
4238;2020-06-25 08:00:00;2020-06-25 16:00:00;220300035;OK;530
4239;2020-06-25 08:00:00;2020-06-25 16:00:00;220300036;OK;530
4240;2020-06-25 16:00:00;2020-06-26 00:00:00;220300010;OK;531
4241;2020-06-25 16:00:00;2020-06-26 00:00:00;220300020;OK;531
4242;2020-06-25 16:00:00;2020-06-26 00:00:00;220300031;OK;531
4243;2020-06-25 16:00:00;2020-06-26 00:00:00;220300032;OK;531
4244;2020-06-25 16:00:00;2020-06-26 00:00:00;220300033;OK;531
4245;2020-06-25 16:00:00;2020-06-26 00:00:00;220300034;OK;531
4246;2020-06-25 16:00:00;2020-06-26 00:00:00;220300035;OK;531
4247;2020-06-25 16:00:00;2020-06-26 00:00:00;220300036;OK;531
4248;2020-06-26 00:00:00;2020-06-26 08:00:00;220300010;OK;532
4249;2020-06-26 00:00:00;2020-06-26 08:00:00;220300020;OK;532
4250;2020-06-26 00:00:00;2020-06-26 08:00:00;220300031;OK;532
4251;2020-06-26 00:00:00;2020-06-26 08:00:00;220300032;OK;532
4252;2020-06-26 00:00:00;2020-06-26 08:00:00;220300033;OK;532
4253;2020-06-26 00:00:00;2020-06-26 08:00:00;220300034;OK;532
4254;2020-06-26 00:00:00;2020-06-26 08:00:00;220300035;OK;532
4255;2020-06-26 00:00:00;2020-06-26 08:00:00;220300036;OK;532
4256;2020-06-26 08:00:00;2020-06-26 16:00:00;220300010;OK;533
4257;2020-06-26 08:00:00;2020-06-26 16:00:00;220300020;OK;533
4258;2020-06-26 08:00:00;2020-06-26 16:00:00;220300031;OK;533
4259;2020-06-26 08:00:00;2020-06-26 16:00:00;220300032;OK;533
4260;2020-06-26 08:00:00;2020-06-26 16:00:00;220300033;OK;533
4261;2020-06-26 08:00:00;2020-06-26 16:00:00;220300034;OK;533
4262;2020-06-26 08:00:00;2020-06-26 16:00:00;220300035;OK;533
4263;2020-06-26 08:00:00;2020-06-26 16:00:00;220300036;OK;533
4264;2020-06-26 16:00:00;2020-06-27 00:00:00;220300010;OK;534
4265;2020-06-26 16:00:00;2020-06-27 00:00:00;220300020;OK;534
4266;2020-06-26 16:00:00;2020-06-27 00:00:00;220300031;OK;534
4267;2020-06-26 16:00:00;2020-06-27 00:00:00;220300032;OK;534
4268;2020-06-26 16:00:00;2020-06-27 00:00:00;220300033;OK;534
4269;2020-06-26 16:00:00;2020-06-27 00:00:00;220300034;OK;534
4270;2020-06-26 16:00:00;2020-06-27 00:00:00;220300035;OK;534
4271;2020-06-26 16:00:00;2020-06-27 00:00:00;220300036;OK;534
4272;2020-06-27 00:00:00;2020-06-27 08:00:00;220300010;OK;535
4273;2020-06-27 00:00:00;2020-06-27 08:00:00;220300020;OK;535
4274;2020-06-27 00:00:00;2020-06-27 08:00:00;220300031;OK;535
4275;2020-06-27 00:00:00;2020-06-27 08:00:00;220300032;OK;535
4276;2020-06-27 00:00:00;2020-06-27 08:00:00;220300033;OK;535
4277;2020-06-27 00:00:00;2020-06-27 08:00:00;220300034;OK;535
4278;2020-06-27 00:00:00;2020-06-27 08:00:00;220300035;OK;535
4279;2020-06-27 00:00:00;2020-06-27 08:00:00;220300036;OK;535
4280;2020-06-27 08:00:00;2020-06-27 16:00:00;220300010;OK;536
4281;2020-06-27 08:00:00;2020-06-27 16:00:00;220300020;OK;536
4282;2020-06-27 08:00:00;2020-06-27 16:00:00;220300031;OK;536
4283;2020-06-27 08:00:00;2020-06-27 16:00:00;220300032;OK;536
4284;2020-06-27 08:00:00;2020-06-27 16:00:00;220300033;OK;536
4285;2020-06-27 08:00:00;2020-06-27 16:00:00;220300034;OK;536
4286;2020-06-27 08:00:00;2020-06-27 16:00:00;220300035;OK;536
4287;2020-06-27 08:00:00;2020-06-27 16:00:00;220300036;OK;536
4288;2020-06-27 16:00:00;2020-06-28 00:00:00;220300010;OK;537
4289;2020-06-27 16:00:00;2020-06-28 00:00:00;220300020;OK;537
4290;2020-06-27 16:00:00;2020-06-28 00:00:00;220300031;OK;537
4291;2020-06-27 16:00:00;2020-06-28 00:00:00;220300032;OK;537
4292;2020-06-27 16:00:00;2020-06-28 00:00:00;220300033;OK;537
4293;2020-06-27 16:00:00;2020-06-28 00:00:00;220300034;OK;537
4294;2020-06-27 16:00:00;2020-06-28 00:00:00;220300035;OK;537
4295;2020-06-27 16:00:00;2020-06-28 00:00:00;220300036;OK;537
4296;2020-06-28 00:00:00;2020-06-28 08:00:00;220300010;OK;538
4297;2020-06-28 00:00:00;2020-06-28 08:00:00;220300020;OK;538
4298;2020-06-28 00:00:00;2020-06-28 08:00:00;220300031;OK;538
4299;2020-06-28 00:00:00;2020-06-28 08:00:00;220300032;OK;538
4300;2020-06-28 00:00:00;2020-06-28 08:00:00;220300033;OK;538
4301;2020-06-28 00:00:00;2020-06-28 08:00:00;220300034;OK;538
4302;2020-06-28 00:00:00;2020-06-28 08:00:00;220300035;OK;538
4303;2020-06-28 00:00:00;2020-06-28 08:00:00;220300036;OK;538
4304;2020-06-28 08:00:00;2020-06-28 16:00:00;220300010;OK;539
4305;2020-06-28 08:00:00;2020-06-28 16:00:00;220300020;OK;539
4306;2020-06-28 08:00:00;2020-06-28 16:00:00;220300031;OK;539
4307;2020-06-28 08:00:00;2020-06-28 16:00:00;220300032;OK;539
4308;2020-06-28 08:00:00;2020-06-28 16:00:00;220300033;OK;539
4309;2020-06-28 08:00:00;2020-06-28 16:00:00;220300034;OK;539
4310;2020-06-28 08:00:00;2020-06-28 16:00:00;220300035;OK;539
4311;2020-06-28 08:00:00;2020-06-28 16:00:00;220300036;OK;539
4312;2020-06-28 16:00:00;2020-06-29 00:00:00;220300010;OK;540
4313;2020-06-28 16:00:00;2020-06-29 00:00:00;220300020;OK;540
4314;2020-06-28 16:00:00;2020-06-29 00:00:00;220300031;OK;540
4315;2020-06-28 16:00:00;2020-06-29 00:00:00;220300032;OK;540
4316;2020-06-28 16:00:00;2020-06-29 00:00:00;220300033;OK;540
4317;2020-06-28 16:00:00;2020-06-29 00:00:00;220300034;OK;540
4318;2020-06-28 16:00:00;2020-06-29 00:00:00;220300035;OK;540
4319;2020-06-28 16:00:00;2020-06-29 00:00:00;220300036;OK;540
4320;2020-06-29 00:00:00;2020-06-29 08:00:00;220300010;MT;541
4321;2020-06-29 00:00:00;2020-06-29 08:00:00;220300020;MT;541
4322;2020-06-29 00:00:00;2020-06-29 08:00:00;220300031;MT;541
4323;2020-06-29 00:00:00;2020-06-29 08:00:00;220300032;MT;541
4324;2020-06-29 00:00:00;2020-06-29 08:00:00;220300033;MT;541
4325;2020-06-29 00:00:00;2020-06-29 08:00:00;220300034;MT;541
4326;2020-06-29 00:00:00;2020-06-29 08:00:00;220300035;MT;541
4327;2020-06-29 00:00:00;2020-06-29 08:00:00;220300036;MT;541
4328;2020-06-29 08:00:00;2020-06-29 16:00:00;220300010;MT;542
4329;2020-06-29 08:00:00;2020-06-29 16:00:00;220300020;MT;542
4330;2020-06-29 08:00:00;2020-06-29 16:00:00;220300031;MT;542
4331;2020-06-29 08:00:00;2020-06-29 16:00:00;220300032;MT;542
4332;2020-06-29 08:00:00;2020-06-29 16:00:00;220300033;MT;542
4333;2020-06-29 08:00:00;2020-06-29 16:00:00;220300034;MT;542
4334;2020-06-29 08:00:00;2020-06-29 16:00:00;220300035;MT;542
4335;2020-06-29 08:00:00;2020-06-29 16:00:00;220300036;MT;542
4336;2020-06-29 16:00:00;2020-06-30 00:00:00;220300010;MT;543
4337;2020-06-29 16:00:00;2020-06-30 00:00:00;220300020;MT;543
4338;2020-06-29 16:00:00;2020-06-30 00:00:00;220300031;MT;543
4339;2020-06-29 16:00:00;2020-06-30 00:00:00;220300032;MT;543
4340;2020-06-29 16:00:00;2020-06-30 00:00:00;220300033;MT;543
4341;2020-06-29 16:00:00;2020-06-30 00:00:00;220300034;MT;543
4342;2020-06-29 16:00:00;2020-06-30 00:00:00;220300035;MT;543
4343;2020-06-29 16:00:00;2020-06-30 00:00:00;220300036;MT;543
4344;2020-06-30 00:00:00;2020-06-30 08:00:00;220300010;OK;544
4345;2020-06-30 00:00:00;2020-06-30 08:00:00;220300020;OK;544
4346;2020-06-30 00:00:00;2020-06-30 08:00:00;220300031;OK;544
4347;2020-06-30 00:00:00;2020-06-30 08:00:00;220300032;OK;544
4348;2020-06-30 00:00:00;2020-06-30 08:00:00;220300033;OK;544
4349;2020-06-30 00:00:00;2020-06-30 08:00:00;220300034;OK;544
4350;2020-06-30 00:00:00;2020-06-30 08:00:00;220300035;OK;544
4351;2020-06-30 00:00:00;2020-06-30 08:00:00;220300036;OK;544
4352;2020-06-30 08:00:00;2020-06-30 16:00:00;220300010;OK;545
4353;2020-06-30 08:00:00;2020-06-30 16:00:00;220300020;OK;545
4354;2020-06-30 08:00:00;2020-06-30 16:00:00;220300031;OK;545
4355;2020-06-30 08:00:00;2020-06-30 16:00:00;220300032;OK;545
4356;2020-06-30 08:00:00;2020-06-30 16:00:00;220300033;OK;545
4357;2020-06-30 08:00:00;2020-06-30 16:00:00;220300034;OK;545
4358;2020-06-30 08:00:00;2020-06-30 16:00:00;220300035;OK;545
4359;2020-06-30 08:00:00;2020-06-30 16:00:00;220300036;OK;545
4360;2020-06-30 16:00:00;2020-07-01 00:00:00;220300010;OK;546
4361;2020-06-30 16:00:00;2020-07-01 00:00:00;220300020;OK;546
4362;2020-06-30 16:00:00;2020-07-01 00:00:00;220300031;OK;546
4363;2020-06-30 16:00:00;2020-07-01 00:00:00;220300032;OK;546
4364;2020-06-30 16:00:00;2020-07-01 00:00:00;220300033;OK;546
4365;2020-06-30 16:00:00;2020-07-01 00:00:00;220300034;OK;546
4366;2020-06-30 16:00:00;2020-07-01 00:00:00;220300035;OK;546
4367;2020-06-30 16:00:00;2020-07-01 00:00:00;220300036;OK;546
4368;2020-07-01 00:00:00;2020-07-01 08:00:00;220300010;OK;547
4369;2020-07-01 00:00:00;2020-07-01 08:00:00;220300020;OK;547
4370;2020-07-01 00:00:00;2020-07-01 08:00:00;220300031;OK;547
4371;2020-07-01 00:00:00;2020-07-01 08:00:00;220300032;OK;547
4372;2020-07-01 00:00:00;2020-07-01 08:00:00;220300033;OK;547
4373;2020-07-01 00:00:00;2020-07-01 08:00:00;220300034;OK;547
4374;2020-07-01 00:00:00;2020-07-01 08:00:00;220300035;OK;547
4375;2020-07-01 00:00:00;2020-07-01 08:00:00;220300036;OK;547
4376;2020-07-01 08:00:00;2020-07-01 16:00:00;220300010;OK;548
4377;2020-07-01 08:00:00;2020-07-01 16:00:00;220300020;OK;548
4378;2020-07-01 08:00:00;2020-07-01 16:00:00;220300031;OK;548
4379;2020-07-01 08:00:00;2020-07-01 16:00:00;220300032;OK;548
4380;2020-07-01 08:00:00;2020-07-01 16:00:00;220300033;OK;548
4381;2020-07-01 08:00:00;2020-07-01 16:00:00;220300034;OK;548
4382;2020-07-01 08:00:00;2020-07-01 16:00:00;220300035;OK;548
4383;2020-07-01 08:00:00;2020-07-01 16:00:00;220300036;OK;548
4384;2020-07-01 16:00:00;2020-07-02 00:00:00;220300010;OK;549
4385;2020-07-01 16:00:00;2020-07-02 00:00:00;220300020;OK;549
4386;2020-07-01 16:00:00;2020-07-02 00:00:00;220300031;OK;549
4387;2020-07-01 16:00:00;2020-07-02 00:00:00;220300032;OK;549
4388;2020-07-01 16:00:00;2020-07-02 00:00:00;220300033;OK;549
4389;2020-07-01 16:00:00;2020-07-02 00:00:00;220300034;OK;549
4390;2020-07-01 16:00:00;2020-07-02 00:00:00;220300035;OK;549
4391;2020-07-01 16:00:00;2020-07-02 00:00:00;220300036;OK;549
4392;2020-07-02 00:00:00;2020-07-02 08:00:00;220300010;OK;550
4393;2020-07-02 00:00:00;2020-07-02 08:00:00;220300020;OK;550
4394;2020-07-02 00:00:00;2020-07-02 08:00:00;220300031;OK;550
4395;2020-07-02 00:00:00;2020-07-02 08:00:00;220300032;OK;550
4396;2020-07-02 00:00:00;2020-07-02 08:00:00;220300033;OK;550
4397;2020-07-02 00:00:00;2020-07-02 08:00:00;220300034;OK;550
4398;2020-07-02 00:00:00;2020-07-02 08:00:00;220300035;OK;550
4399;2020-07-02 00:00:00;2020-07-02 08:00:00;220300036;OK;550
4400;2020-07-02 08:00:00;2020-07-02 16:00:00;220300010;OK;551
4401;2020-07-02 08:00:00;2020-07-02 16:00:00;220300020;OK;551
4402;2020-07-02 08:00:00;2020-07-02 16:00:00;220300031;OK;551
4403;2020-07-02 08:00:00;2020-07-02 16:00:00;220300032;OK;551
4404;2020-07-02 08:00:00;2020-07-02 16:00:00;220300033;OK;551
4405;2020-07-02 08:00:00;2020-07-02 16:00:00;220300034;OK;551
4406;2020-07-02 08:00:00;2020-07-02 16:00:00;220300035;OK;551
4407;2020-07-02 08:00:00;2020-07-02 16:00:00;220300036;OK;551
4408;2020-07-02 16:00:00;2020-07-03 00:00:00;220300010;OK;552
4409;2020-07-02 16:00:00;2020-07-03 00:00:00;220300020;OK;552
4410;2020-07-02 16:00:00;2020-07-03 00:00:00;220300031;OK;552
4411;2020-07-02 16:00:00;2020-07-03 00:00:00;220300032;OK;552
4412;2020-07-02 16:00:00;2020-07-03 00:00:00;220300033;OK;552
4413;2020-07-02 16:00:00;2020-07-03 00:00:00;220300034;OK;552
4414;2020-07-02 16:00:00;2020-07-03 00:00:00;220300035;OK;552
4415;2020-07-02 16:00:00;2020-07-03 00:00:00;220300036;OK;552
4416;2020-07-03 00:00:00;2020-07-03 08:00:00;220300010;OK;553
4417;2020-07-03 00:00:00;2020-07-03 08:00:00;220300020;OK;553
4418;2020-07-03 00:00:00;2020-07-03 08:00:00;220300031;OK;553
4419;2020-07-03 00:00:00;2020-07-03 08:00:00;220300032;OK;553
4420;2020-07-03 00:00:00;2020-07-03 08:00:00;220300033;OK;553
4421;2020-07-03 00:00:00;2020-07-03 08:00:00;220300034;OK;553
4422;2020-07-03 00:00:00;2020-07-03 08:00:00;220300035;OK;553
4423;2020-07-03 00:00:00;2020-07-03 08:00:00;220300036;OK;553
4424;2020-07-03 08:00:00;2020-07-03 16:00:00;220300010;OK;554
4425;2020-07-03 08:00:00;2020-07-03 16:00:00;220300020;OK;554
4426;2020-07-03 08:00:00;2020-07-03 16:00:00;220300031;OK;554
4427;2020-07-03 08:00:00;2020-07-03 16:00:00;220300032;OK;554
4428;2020-07-03 08:00:00;2020-07-03 16:00:00;220300033;OK;554
4429;2020-07-03 08:00:00;2020-07-03 16:00:00;220300034;OK;554
4430;2020-07-03 08:00:00;2020-07-03 16:00:00;220300035;OK;554
4431;2020-07-03 08:00:00;2020-07-03 16:00:00;220300036;OK;554
4432;2020-07-03 16:00:00;2020-07-04 00:00:00;220300010;OK;555
4433;2020-07-03 16:00:00;2020-07-04 00:00:00;220300020;OK;555
4434;2020-07-03 16:00:00;2020-07-04 00:00:00;220300031;OK;555
4435;2020-07-03 16:00:00;2020-07-04 00:00:00;220300032;OK;555
4436;2020-07-03 16:00:00;2020-07-04 00:00:00;220300033;OK;555
4437;2020-07-03 16:00:00;2020-07-04 00:00:00;220300034;OK;555
4438;2020-07-03 16:00:00;2020-07-04 00:00:00;220300035;OK;555
4439;2020-07-03 16:00:00;2020-07-04 00:00:00;220300036;OK;555
4440;2020-07-04 00:00:00;2020-07-04 08:00:00;220300010;OK;556
4441;2020-07-04 00:00:00;2020-07-04 08:00:00;220300020;OK;556
4442;2020-07-04 00:00:00;2020-07-04 08:00:00;220300031;OK;556
4443;2020-07-04 00:00:00;2020-07-04 08:00:00;220300032;OK;556
4444;2020-07-04 00:00:00;2020-07-04 08:00:00;220300033;OK;556
4445;2020-07-04 00:00:00;2020-07-04 08:00:00;220300034;OK;556
4446;2020-07-04 00:00:00;2020-07-04 08:00:00;220300035;OK;556
4447;2020-07-04 00:00:00;2020-07-04 08:00:00;220300036;OK;556
4448;2020-07-04 08:00:00;2020-07-04 16:00:00;220300010;OK;557
4449;2020-07-04 08:00:00;2020-07-04 16:00:00;220300020;OK;557
4450;2020-07-04 08:00:00;2020-07-04 16:00:00;220300031;OK;557
4451;2020-07-04 08:00:00;2020-07-04 16:00:00;220300032;OK;557
4452;2020-07-04 08:00:00;2020-07-04 16:00:00;220300033;OK;557
4453;2020-07-04 08:00:00;2020-07-04 16:00:00;220300034;OK;557
4454;2020-07-04 08:00:00;2020-07-04 16:00:00;220300035;OK;557
4455;2020-07-04 08:00:00;2020-07-04 16:00:00;220300036;OK;557
4456;2020-07-04 16:00:00;2020-07-05 00:00:00;220300010;OK;558
4457;2020-07-04 16:00:00;2020-07-05 00:00:00;220300020;OK;558
4458;2020-07-04 16:00:00;2020-07-05 00:00:00;220300031;OK;558
4459;2020-07-04 16:00:00;2020-07-05 00:00:00;220300032;OK;558
4460;2020-07-04 16:00:00;2020-07-05 00:00:00;220300033;OK;558
4461;2020-07-04 16:00:00;2020-07-05 00:00:00;220300034;OK;558
4462;2020-07-04 16:00:00;2020-07-05 00:00:00;220300035;OK;558
4463;2020-07-04 16:00:00;2020-07-05 00:00:00;220300036;OK;558
4464;2020-07-05 00:00:00;2020-07-05 08:00:00;220300010;OK;559
4465;2020-07-05 00:00:00;2020-07-05 08:00:00;220300020;OK;559
4466;2020-07-05 00:00:00;2020-07-05 08:00:00;220300031;OK;559
4467;2020-07-05 00:00:00;2020-07-05 08:00:00;220300032;OK;559
4468;2020-07-05 00:00:00;2020-07-05 08:00:00;220300033;OK;559
4469;2020-07-05 00:00:00;2020-07-05 08:00:00;220300034;OK;559
4470;2020-07-05 00:00:00;2020-07-05 08:00:00;220300035;OK;559
4471;2020-07-05 00:00:00;2020-07-05 08:00:00;220300036;OK;559
4472;2020-07-05 08:00:00;2020-07-05 16:00:00;220300010;OK;560
4473;2020-07-05 08:00:00;2020-07-05 16:00:00;220300020;OK;560
4474;2020-07-05 08:00:00;2020-07-05 16:00:00;220300031;OK;560
4475;2020-07-05 08:00:00;2020-07-05 16:00:00;220300032;OK;560
4476;2020-07-05 08:00:00;2020-07-05 16:00:00;220300033;OK;560
4477;2020-07-05 08:00:00;2020-07-05 16:00:00;220300034;OK;560
4478;2020-07-05 08:00:00;2020-07-05 16:00:00;220300035;OK;560
4479;2020-07-05 08:00:00;2020-07-05 16:00:00;220300036;OK;560
4480;2020-07-05 16:00:00;2020-07-06 00:00:00;220300010;OK;561
4481;2020-07-05 16:00:00;2020-07-06 00:00:00;220300020;OK;561
4482;2020-07-05 16:00:00;2020-07-06 00:00:00;220300031;OK;561
4483;2020-07-05 16:00:00;2020-07-06 00:00:00;220300032;OK;561
4484;2020-07-05 16:00:00;2020-07-06 00:00:00;220300033;OK;561
4485;2020-07-05 16:00:00;2020-07-06 00:00:00;220300034;OK;561
4486;2020-07-05 16:00:00;2020-07-06 00:00:00;220300035;OK;561
4487;2020-07-05 16:00:00;2020-07-06 00:00:00;220300036;OK;561
4488;2020-07-06 00:00:00;2020-07-06 08:00:00;220300010;OK;562
4489;2020-07-06 00:00:00;2020-07-06 08:00:00;220300020;OK;562
