ID,detectedAt,detectedDate,equipment,anomalyType_code,rawValue,confidence,status,eqCond_ID
401,2021-04-01 09:40:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0907.wav,0.7220220834997193,24,10963
402,2021-04-01 09:50:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0152.wav,0.9160812799006757,24,10963
403,2021-04-01 10:00:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0720.wav,0.8798976405841148,24,10963
404,2021-04-01 10:10:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0459.wav,0.7039075875771486,24,10963
405,2021-04-01 10:20:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0592.wav,0.7007023693245914,24,10963
406,2021-04-01 10:30:00,2021-04-01,220300032,A2,/media/LGPsound/anomaly2/clip0885.wav,0.7678768451535078,24,10963
407,2021-04-01 10:40:00,2021-04-01,220300032,A2,/media/LGPsound/anomaly2/clip0630.wav,0.768360883998214,24,10963
408,2021-04-01 10:50:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0673.wav,0.765710401879147,24,10963
409,2021-04-01 11:00:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0675.wav,0.9519081332219711,24,10963
410,2021-04-01 11:10:00,2021-04-01,220300032,A2,/media/LGPsound/anomaly2/clip0923.wav,0.886067880058758,24,10963
411,2021-04-01 11:20:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0141.wav,0.8963726869759497,24,10963
412,2021-04-01 11:30:00,2021-04-01,220300032,A1,/media/LGPsound/anomaly1/clip0074.wav,0.7234554109905091,24,10963
413,2021-04-01 11:40:00,2021-04-01,220300032,A2,/media/LGPsound/anomaly2/clip0775.wav,0.7765793382789157,24,10963
414,2021-04-01 11:50:00,2021-04-01,220300032,A2,/media/LGPsound/anomaly2/clip0607.wav,0.8226820000821878,24,10963
415,2021-04-10 22:00:00,2021-04-10,220300033,A1,/media/LGPsound/anomaly1/clip0049.wav,0.7879023511240592,12,11180
416,2021-04-10 22:10:00,2021-04-10,220300033,A2,/media/LGPsound/anomaly2/clip0104.wav,0.9019256601754836,12,11180
417,2021-04-10 22:20:00,2021-04-10,220300033,A2,/media/LGPsound/anomaly2/clip0685.wav,0.9739990791050165,12,11180
418,2021-04-10 22:30:00,2021-04-10,220300033,A2,/media/LGPsound/anomaly2/clip0847.wav,0.8586044520243974,12,11180
419,2021-04-10 22:40:00,2021-04-10,220300033,A1,/media/LGPsound/anomaly1/clip0972.wav,0.7061363447643304,12,11180
420,2021-04-10 22:50:00,2021-04-10,220300033,A1,/media/LGPsound/anomaly1/clip0454.wav,0.7292841840097279,12,11180
421,2021-04-10 23:00:00,2021-04-10,220300033,A2,/media/LGPsound/anomaly2/clip0580.wav,0.7680953505772975,12,11180
422,2021-04-10 23:10:00,2021-04-10,220300033,A1,/media/LGPsound/anomaly1/clip0574.wav,0.837953261556467,12,11180
423,2021-04-10 23:20:00,2021-04-10,220300033,A2,/media/LGPsound/anomaly2/clip0140.wav,0.8688375581929499,12,11180
424,2021-04-10 23:30:00,2021-04-10,220300033,A2,/media/LGPsound/anomaly2/clip0999.wav,0.8846383488703902,12,11180
425,2021-04-10 23:40:00,2021-04-10,220300033,A2,/media/LGPsound/anomaly2/clip0036.wav,0.7704662842193305,12,11180
426,2021-04-10 23:50:00,2021-04-10,220300033,A1,/media/LGPsound/anomaly1/clip0200.wav,0.7584956434066409,12,11180
427,2021-04-11 00:00:00,2021-04-11,220300033,A1,/media/LGPsound/anomaly1/clip0151.wav,0.9746348153190009,12,11188
428,2021-04-11 00:10:00,2021-04-11,220300033,A2,/media/LGPsound/anomaly2/clip0313.wav,0.9712867179877052,12,11188
429,2021-04-11 00:20:00,2021-04-11,220300033,A2,/media/LGPsound/anomaly2/clip0600.wav,0.742972520991028,12,11188
430,2021-04-11 00:30:00,2021-04-11,220300033,A1,/media/LGPsound/anomaly1/clip0861.wav,0.732775708960583,12,11188
431,2021-04-11 00:40:00,2021-04-11,220300033,A2,/media/LGPsound/anomaly2/clip0847.wav,0.7527531587117635,12,11188
432,2021-04-11 00:50:00,2021-04-11,220300033,A1,/media/LGPsound/anomaly1/clip0151.wav,0.9206737773586751,12,11188
433,2021-04-11 01:00:00,2021-04-11,220300033,A2,/media/LGPsound/anomaly2/clip0036.wav,0.7370729500319783,12,11188
434,2021-04-11 01:10:00,2021-04-11,220300033,A1,/media/LGPsound/anomaly1/clip0236.wav,0.7483244295266505,12,11188
435,2021-04-11 01:20:00,2021-04-11,220300033,A1,/media/LGPsound/anomaly1/clip0341.wav,0.8816381105404273,12,11188
436,2021-04-11 01:30:00,2021-04-11,220300033,A2,/media/LGPsound/anomaly2/clip0375.wav,0.7648781002286325,12,11188
437,2021-04-11 01:40:00,2021-04-11,220300033,A2,/media/LGPsound/anomaly2/clip0461.wav,0.8231488917899267,12,11188
438,2021-04-11 01:50:00,2021-04-11,220300033,A1,/media/LGPsound/anomaly1/clip0152.wav,0.9127981841601628,12,11188
439,2021-04-13 19:00:00,2021-04-13,220300020,A1,/media/LGPsound/anomaly1/clip0723.wav,0.8363937168427364,24,11249
440,2021-04-13 19:10:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0394.wav,0.8103282977698741,24,11249
441,2021-04-13 19:20:00,2021-04-13,220300020,A1,/media/LGPsound/anomaly1/clip0781.wav,0.8588966482361464,24,11249
442,2021-04-13 19:30:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0002.wav,0.9501951979443894,24,11249
443,2021-04-13 19:40:00,2021-04-13,220300020,A1,/media/LGPsound/anomaly1/clip0784.wav,0.7184312339458747,24,11249
444,2021-04-13 19:50:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0600.wav,0.8276944406741197,24,11249
445,2021-04-13 20:00:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0999.wav,0.7299200081090694,24,11249
446,2021-04-13 20:10:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0426.wav,0.9686581765951638,24,11249
447,2021-04-13 20:20:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0967.wav,0.9754818266107306,24,11249
448,2021-04-13 20:30:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0873.wav,0.7509844646305546,24,11249
449,2021-04-13 20:40:00,2021-04-13,220300020,A1,/media/LGPsound/anomaly1/clip0960.wav,0.7733079952929691,24,11249
450,2021-04-13 20:50:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0655.wav,0.7366939470515123,24,11249
451,2021-04-13 21:00:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0118.wav,0.7433032609037447,24,11249
452,2021-04-13 21:10:00,2021-04-13,220300020,A1,/media/LGPsound/anomaly1/clip0155.wav,0.7899929416018299,24,11249
453,2021-04-13 21:20:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0820.wav,0.8204309853467571,24,11249
454,2021-04-13 21:30:00,2021-04-13,220300020,A1,/media/LGPsound/anomaly1/clip0877.wav,0.9486687531364558,24,11249
455,2021-04-13 21:40:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0027.wav,0.9229555942309696,24,11249
456,2021-04-13 21:50:00,2021-04-13,220300020,A1,/media/LGPsound/anomaly1/clip0533.wav,0.8785666035822582,24,11249
457,2021-04-13 22:00:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0469.wav,0.8437085604457426,24,11249
458,2021-04-13 22:10:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0610.wav,0.7230619379062913,24,11249
459,2021-04-13 22:20:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0992.wav,0.8292972271494607,24,11249
460,2021-04-13 22:30:00,2021-04-13,220300020,A1,/media/LGPsound/anomaly1/clip0922.wav,0.8385891421724623,24,11249
461,2021-04-13 22:40:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0515.wav,0.8859210213333086,24,11249
462,2021-04-13 22:50:00,2021-04-13,220300020,A2,/media/LGPsound/anomaly2/clip0853.wav,0.9478763825221829,24,11249
463,2021-04-14 19:00:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0720.wav,0.9281148399703484,24,11279
464,2021-04-14 19:10:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0736.wav,0.7203665810633152,24,11279
465,2021-04-14 19:20:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0306.wav,0.7146270211948841,24,11279
466,2021-04-14 19:30:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0932.wav,0.7563245908954783,24,11279
467,2021-04-14 19:40:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0325.wav,0.7796382447354097,24,11279
468,2021-04-14 19:50:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0086.wav,0.7025341381637001,24,11279
469,2021-04-14 20:00:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0496.wav,0.8432662364861796,24,11279
470,2021-04-14 20:10:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0367.wav,0.7309252154367134,24,11279
471,2021-04-14 20:20:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0841.wav,0.7225890330431435,24,11279
472,2021-04-14 20:30:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0490.wav,0.7423615401571954,24,11279
473,2021-04-14 20:40:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0438.wav,0.8035358138220942,24,11279
474,2021-04-14 20:50:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0140.wav,0.9136949368345305,24,11279
475,2021-04-14 21:00:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0744.wav,0.8828078312037134,24,11279
476,2021-04-14 21:10:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0106.wav,0.7637166508894822,24,11279
477,2021-04-14 21:20:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0673.wav,0.82025567985276,24,11279
478,2021-04-14 21:30:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0070.wav,0.8888137682006805,24,11279
479,2021-04-14 21:40:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0045.wav,0.8535513392487833,24,11279
480,2021-04-14 21:50:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0290.wav,0.8576660046014215,24,11279
481,2021-04-14 22:00:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0340.wav,0.7231955406717174,24,11279
482,2021-04-14 22:10:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0453.wav,0.93587923305095,24,11279
483,2021-04-14 22:20:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0792.wav,0.7346722433775916,24,11279
484,2021-04-14 22:30:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0712.wav,0.9050630919384692,24,11279
485,2021-04-14 22:40:00,2021-04-14,220300036,A2,/media/LGPsound/anomaly2/clip0630.wav,0.8679621376592517,24,11279
486,2021-04-14 22:50:00,2021-04-14,220300036,A1,/media/LGPsound/anomaly1/clip0485.wav,0.8891121843344137,24,11279
487,2021-04-18 05:00:00,2021-04-18,220300035,A1,/media/LGPsound/anomaly1/clip0141.wav,0.8941666076207546,18,11358
488,2021-04-18 05:10:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0751.wav,0.7453944211545881,18,11358
489,2021-04-18 05:20:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0963.wav,0.9588985098223377,18,11358
490,2021-04-18 05:30:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0530.wav,0.8325609980123689,18,11358
491,2021-04-18 05:40:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0913.wav,0.7780187077908217,18,11358
492,2021-04-18 05:50:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0421.wav,0.9379686898016297,18,11358
493,2021-04-18 06:00:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0927.wav,0.7140892478592871,18,11358
494,2021-04-18 06:10:00,2021-04-18,220300035,A1,/media/LGPsound/anomaly1/clip0151.wav,0.9593948273926847,18,11358
495,2021-04-18 06:20:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0398.wav,0.8355973550443112,18,11358
496,2021-04-18 06:30:00,2021-04-18,220300035,A1,/media/LGPsound/anomaly1/clip0968.wav,0.8143071039161985,18,11358
497,2021-04-18 06:40:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0899.wav,0.8994747744120342,18,11358
498,2021-04-18 06:50:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0816.wav,0.90226049495101,18,11358
499,2021-04-18 07:00:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0721.wav,0.9037507268367132,18,11358
500,2021-04-18 07:10:00,2021-04-18,220300035,A1,/media/LGPsound/anomaly1/clip0353.wav,0.8877979989126998,18,11358
501,2021-04-18 07:20:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0816.wav,0.9223131423578813,18,11358
502,2021-04-18 07:30:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0034.wav,0.7821099947156552,18,11358
503,2021-04-18 07:40:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0455.wav,0.953993833852804,18,11358
504,2021-04-18 07:50:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0356.wav,0.807105293293466,18,11358
505,2021-04-18 08:00:00,2021-04-18,220300035,A1,/media/LGPsound/anomaly1/clip0376.wav,0.7965585844930442,6,11374
506,2021-04-18 08:10:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0685.wav,0.8863120387540316,6,11374
507,2021-04-18 08:20:00,2021-04-18,220300035,A1,/media/LGPsound/anomaly1/clip0251.wav,0.9392924039021131,6,11374
508,2021-04-18 08:30:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0786.wav,0.923299946571454,6,11374
509,2021-04-18 08:40:00,2021-04-18,220300035,A2,/media/LGPsound/anomaly2/clip0589.wav,0.85389743996893,6,11374
510,2021-04-18 08:50:00,2021-04-18,220300035,A1,/media/LGPsound/anomaly1/clip0485.wav,0.9180997402603127,6,11374
511,2021-04-21 10:00:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0605.wav,0.9064502966336822,24,11443
512,2021-04-21 10:10:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0434.wav,0.7718196078969525,24,11443
513,2021-04-21 10:20:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0653.wav,0.784516479928236,24,11443
514,2021-04-21 10:30:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0999.wav,0.9315622064955544,24,11443
515,2021-04-21 10:40:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0763.wav,0.8137710370609852,24,11443
516,2021-04-21 10:50:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0496.wav,0.746874549840528,24,11443
517,2021-04-21 11:00:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0799.wav,0.9052800609237757,24,11443
518,2021-04-21 11:10:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0652.wav,0.9001985938485109,24,11443
519,2021-04-21 11:20:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0530.wav,0.8262161315588599,24,11443
520,2021-04-21 11:30:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0040.wav,0.8738548942088639,24,11443
521,2021-04-21 11:40:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0877.wav,0.8114793015906501,24,11443
522,2021-04-21 11:50:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0959.wav,0.9238651659689332,24,11443
523,2021-04-21 12:00:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0579.wav,0.7804725649573859,24,11443
524,2021-04-21 12:10:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0752.wav,0.7894878273356876,24,11443
525,2021-04-21 12:20:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0180.wav,0.83248103565147,24,11443
526,2021-04-21 12:30:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0282.wav,0.7265473703477986,24,11443
527,2021-04-21 12:40:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0184.wav,0.9452274703365042,24,11443
528,2021-04-21 12:50:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0861.wav,0.8691201388448611,24,11443
529,2021-04-21 13:00:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0086.wav,0.9045970444696965,24,11443
530,2021-04-21 13:10:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0909.wav,0.7239464109322004,24,11443
531,2021-04-21 13:20:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0527.wav,0.9292595824516352,24,11443
532,2021-04-21 13:30:00,2021-04-21,220300032,A1,/media/LGPsound/anomaly1/clip0720.wav,0.8198635170005262,24,11443
533,2021-04-21 13:40:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0211.wav,0.8383613692598303,24,11443
534,2021-04-21 13:50:00,2021-04-21,220300032,A2,/media/LGPsound/anomaly2/clip0016.wav,0.8669849340070587,24,11443
535,2021-05-09 23:00:00,2021-05-09,220300035,A2,/media/LGPsound/anomaly2/clip0339.wav,0.9052023167436438,6,11878
536,2021-05-09 23:10:00,2021-05-09,220300035,A2,/media/LGPsound/anomaly2/clip0022.wav,0.8506730090641834,6,11878
537,2021-05-09 23:20:00,2021-05-09,220300035,A2,/media/LGPsound/anomaly2/clip0853.wav,0.9135956217577261,6,11878
538,2021-05-09 23:30:00,2021-05-09,220300035,A1,/media/LGPsound/anomaly1/clip0922.wav,0.8317575308268129,6,11878
539,2021-05-09 23:40:00,2021-05-09,220300035,A1,/media/LGPsound/anomaly1/clip0583.wav,0.8610225314537638,6,11878
540,2021-05-09 23:50:00,2021-05-09,220300035,A2,/media/LGPsound/anomaly2/clip0538.wav,0.7721145131128445,6,11878
541,2021-05-10 00:00:00,2021-05-10,220300035,A1,/media/LGPsound/anomaly1/clip0966.wav,0.8842329609477947,18,11886
542,2021-05-10 00:10:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0849.wav,0.9328770571341368,18,11886
543,2021-05-10 00:20:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0064.wav,0.9410413115379311,18,11886
544,2021-05-10 00:30:00,2021-05-10,220300035,A1,/media/LGPsound/anomaly1/clip0723.wav,0.8373802032263407,18,11886
545,2021-05-10 00:40:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0992.wav,0.7437844970366265,18,11886
546,2021-05-10 00:50:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0145.wav,0.8832708180361051,18,11886
547,2021-05-10 01:00:00,2021-05-10,220300035,A1,/media/LGPsound/anomaly1/clip0344.wav,0.8227886809603472,18,11886
548,2021-05-10 01:10:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0630.wav,0.7805857780537295,18,11886
549,2021-05-10 01:20:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0681.wav,0.9796696673746801,18,11886
550,2021-05-10 01:30:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0477.wav,0.7534127564662314,18,11886
551,2021-05-10 01:40:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0477.wav,0.7987054504788151,18,11886
552,2021-05-10 01:50:00,2021-05-10,220300035,A1,/media/LGPsound/anomaly1/clip0542.wav,0.8640848199825564,18,11886
553,2021-05-10 02:00:00,2021-05-10,220300035,A1,/media/LGPsound/anomaly1/clip0151.wav,0.7667668432997082,18,11886
554,2021-05-10 02:10:00,2021-05-10,220300035,A1,/media/LGPsound/anomaly1/clip0410.wav,0.8563781496812127,18,11886
555,2021-05-10 02:20:00,2021-05-10,220300035,A1,/media/LGPsound/anomaly1/clip0163.wav,0.9253419105592441,18,11886
556,2021-05-10 02:30:00,2021-05-10,220300035,A1,/media/LGPsound/anomaly1/clip0955.wav,0.8283766181706684,18,11886
557,2021-05-10 02:40:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0040.wav,0.8505514714134712,18,11886
558,2021-05-10 02:50:00,2021-05-10,220300035,A2,/media/LGPsound/anomaly2/clip0322.wav,0.779587699269429,18,11886
559,2021-05-12 06:00:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0721.wav,0.7342761814005642,12,11931
560,2021-05-12 06:10:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0115.wav,0.8127138541921615,12,11931
561,2021-05-12 06:20:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0677.wav,0.8217718717001256,12,11931
562,2021-05-12 06:30:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0888.wav,0.7299049751900163,12,11931
563,2021-05-12 06:40:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0757.wav,0.9484849843839316,12,11931
564,2021-05-12 06:50:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0007.wav,0.8494166349439886,12,11931
565,2021-05-12 07:00:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0403.wav,0.9436844118388781,12,11931
566,2021-05-12 07:10:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0938.wav,0.8825344142843871,12,11931
567,2021-05-12 07:20:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0190.wav,0.7799031381659688,12,11931
568,2021-05-12 07:30:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0107.wav,0.9750441059312307,12,11931
569,2021-05-12 07:40:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0031.wav,0.8288788984695241,12,11931
570,2021-05-12 07:50:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0521.wav,0.7952973415934367,12,11931
571,2021-05-12 08:00:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0824.wav,0.9721844063151865,12,11947
572,2021-05-12 08:10:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0876.wav,0.704033479582332,12,11947
573,2021-05-12 08:20:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0490.wav,0.8291564820500845,12,11947
574,2021-05-12 08:30:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0773.wav,0.9703209253377594,12,11947
575,2021-05-12 08:40:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0301.wav,0.8495685175142113,12,11947
576,2021-05-12 08:50:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0663.wav,0.8209370540293923,12,11947
577,2021-05-12 09:00:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0932.wav,0.8322957826463532,12,11947
578,2021-05-12 09:10:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0052.wav,0.7166479397416909,12,11947
579,2021-05-12 09:20:00,2021-05-12,220300032,A1,/media/LGPsound/anomaly1/clip0845.wav,0.7203948876998895,12,11947
580,2021-05-12 09:30:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0096.wav,0.8536848652627951,12,11947
581,2021-05-12 09:40:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0193.wav,0.8250664099324575,12,11947
582,2021-05-12 09:50:00,2021-05-12,220300032,A2,/media/LGPsound/anomaly2/clip0249.wav,0.8374464836937237,12,11947
583,2021-06-08 13:00:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0750.wav,0.8447949814267951,24,12593
584,2021-06-08 13:10:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0991.wav,0.8955693611380688,24,12593
585,2021-06-08 13:20:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0916.wav,0.7283342275277467,24,12593
586,2021-06-08 13:30:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0040.wav,0.7092018638703823,24,12593
587,2021-06-08 13:40:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0015.wav,0.804054805827204,24,12593
588,2021-06-08 13:50:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0720.wav,0.7306949972836867,24,12593
589,2021-06-08 14:00:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0885.wav,0.7393874566350866,24,12593
590,2021-06-08 14:10:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0750.wav,0.7496754502853277,24,12593
591,2021-06-08 14:20:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0971.wav,0.8859893719214855,24,12593
592,2021-06-08 14:30:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0193.wav,0.7454280055743567,24,12593
593,2021-06-08 14:40:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0701.wav,0.8484718212958328,24,12593
594,2021-06-08 14:50:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0380.wav,0.93528334320441,24,12593
595,2021-06-08 15:00:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0533.wav,0.7469254837776067,24,12593
596,2021-06-08 15:10:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0237.wav,0.9062960070293994,24,12593
597,2021-06-08 15:20:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0518.wav,0.7926760536041441,24,12593
598,2021-06-08 15:30:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0547.wav,0.8878251450469538,24,12593
599,2021-06-08 15:40:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0531.wav,0.8564691436224678,24,12593
600,2021-06-08 15:50:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0650.wav,0.921218857716133,24,12593
601,2021-06-08 16:00:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0763.wav,0.7478902512274295,24,12593
602,2021-06-08 16:10:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0007.wav,0.7136765111295811,24,12593
603,2021-06-08 16:20:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0178.wav,0.7528181548354947,24,12593
604,2021-06-08 16:30:00,2021-06-08,220300020,A1,/media/LGPsound/anomaly1/clip0485.wav,0.7261803576975804,24,12593
605,2021-06-08 16:40:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0706.wav,0.7129766765995348,24,12593
606,2021-06-08 16:50:00,2021-06-08,220300020,A2,/media/LGPsound/anomaly2/clip0297.wav,0.7284739686924768,24,12593
607,2021-06-11 23:00:00,2021-06-11,220300020,A2,/media/LGPsound/anomaly2/clip0677.wav,0.8890239670227312,6,12665
608,2021-06-11 23:10:00,2021-06-11,220300020,A1,/media/LGPsound/anomaly1/clip0450.wav,0.7111908449895384,6,12665
609,2021-06-11 23:20:00,2021-06-11,220300020,A2,/media/LGPsound/anomaly2/clip0910.wav,0.743053558862363,6,12665
610,2021-06-11 23:30:00,2021-06-11,220300020,A1,/media/LGPsound/anomaly1/clip0341.wav,0.8263110971854664,6,12665
611,2021-06-11 23:40:00,2021-06-11,220300020,A2,/media/LGPsound/anomaly2/clip0421.wav,0.8851766686312675,6,12665
