ID;recStartedAt;recEndedAt;plant;plantSection;funcLocation;equipment;equipmentName;plantCond_ID
2543;2020-04-15 16:00:00;2020-04-16 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;318
2544;2020-04-15 16:00:00;2020-04-16 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;318
2545;2020-04-16 00:00:00;2020-04-16 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;319
2546;2020-04-16 00:00:00;2020-04-16 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;319
2547;2020-04-16 00:00:00;2020-04-16 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;319
2548;2020-04-16 00:00:00;2020-04-16 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;319
2549;2020-04-16 00:00:00;2020-04-16 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;319
2550;2020-04-16 00:00:00;2020-04-16 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;319
2551;2020-04-16 00:00:00;2020-04-16 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;319
2552;2020-04-16 00:00:00;2020-04-16 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;319
2553;2020-04-16 08:00:00;2020-04-16 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;320
2554;2020-04-16 08:00:00;2020-04-16 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;320
2555;2020-04-16 08:00:00;2020-04-16 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;320
2556;2020-04-16 08:00:00;2020-04-16 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;320
2557;2020-04-16 08:00:00;2020-04-16 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;320
2558;2020-04-16 08:00:00;2020-04-16 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;320
2559;2020-04-16 08:00:00;2020-04-16 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;320
2560;2020-04-16 08:00:00;2020-04-16 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;320
2561;2020-04-16 16:00:00;2020-04-17 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;321
2562;2020-04-16 16:00:00;2020-04-17 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;321
2563;2020-04-16 16:00:00;2020-04-17 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;321
2564;2020-04-16 16:00:00;2020-04-17 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;321
2565;2020-04-16 16:00:00;2020-04-17 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;321
2566;2020-04-16 16:00:00;2020-04-17 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;321
2567;2020-04-16 16:00:00;2020-04-17 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;321
2568;2020-04-16 16:00:00;2020-04-17 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;321
2569;2020-04-17 00:00:00;2020-04-17 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;322
2570;2020-04-17 00:00:00;2020-04-17 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;322
2571;2020-04-17 00:00:00;2020-04-17 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;322
2572;2020-04-17 00:00:00;2020-04-17 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;322
2573;2020-04-17 00:00:00;2020-04-17 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;322
2574;2020-04-17 00:00:00;2020-04-17 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;322
2575;2020-04-17 00:00:00;2020-04-17 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;322
2576;2020-04-17 00:00:00;2020-04-17 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;322
2577;2020-04-17 08:00:00;2020-04-17 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;323
2578;2020-04-17 08:00:00;2020-04-17 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;323
2579;2020-04-17 08:00:00;2020-04-17 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;323
2580;2020-04-17 08:00:00;2020-04-17 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;323
2581;2020-04-17 08:00:00;2020-04-17 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;323
2582;2020-04-17 08:00:00;2020-04-17 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;323
2583;2020-04-17 08:00:00;2020-04-17 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;323
2584;2020-04-17 08:00:00;2020-04-17 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;323
2585;2020-04-17 16:00:00;2020-04-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;324
2586;2020-04-17 16:00:00;2020-04-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;324
2587;2020-04-17 16:00:00;2020-04-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;324
2588;2020-04-17 16:00:00;2020-04-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;324
2589;2020-04-17 16:00:00;2020-04-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;324
2590;2020-04-17 16:00:00;2020-04-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;324
2591;2020-04-17 16:00:00;2020-04-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;324
2592;2020-04-17 16:00:00;2020-04-18 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;324
2593;2020-04-18 00:00:00;2020-04-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;325
2594;2020-04-18 00:00:00;2020-04-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;325
2595;2020-04-18 00:00:00;2020-04-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;325
2596;2020-04-18 00:00:00;2020-04-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;325
2597;2020-04-18 00:00:00;2020-04-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;325
2598;2020-04-18 00:00:00;2020-04-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;325
2599;2020-04-18 00:00:00;2020-04-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;325
2600;2020-04-18 00:00:00;2020-04-18 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;325
2601;2020-04-18 08:00:00;2020-04-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;326
2602;2020-04-18 08:00:00;2020-04-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;326
2603;2020-04-18 08:00:00;2020-04-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;326
2604;2020-04-18 08:00:00;2020-04-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;326
2605;2020-04-18 08:00:00;2020-04-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;326
2606;2020-04-18 08:00:00;2020-04-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;326
2607;2020-04-18 08:00:00;2020-04-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;326
2608;2020-04-18 08:00:00;2020-04-18 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;326
2609;2020-04-18 16:00:00;2020-04-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;327
2610;2020-04-18 16:00:00;2020-04-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;327
2611;2020-04-18 16:00:00;2020-04-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;327
2612;2020-04-18 16:00:00;2020-04-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;327
2613;2020-04-18 16:00:00;2020-04-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;327
2614;2020-04-18 16:00:00;2020-04-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;327
2615;2020-04-18 16:00:00;2020-04-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;327
2616;2020-04-18 16:00:00;2020-04-19 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;327
2617;2020-04-19 00:00:00;2020-04-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;328
2618;2020-04-19 00:00:00;2020-04-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;328
2619;2020-04-19 00:00:00;2020-04-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;328
2620;2020-04-19 00:00:00;2020-04-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;328
2621;2020-04-19 00:00:00;2020-04-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;328
2622;2020-04-19 00:00:00;2020-04-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;328
2623;2020-04-19 00:00:00;2020-04-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;328
2624;2020-04-19 00:00:00;2020-04-19 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;328
2625;2020-04-19 08:00:00;2020-04-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;329
2626;2020-04-19 08:00:00;2020-04-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;329
2627;2020-04-19 08:00:00;2020-04-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;329
2628;2020-04-19 08:00:00;2020-04-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;329
2629;2020-04-19 08:00:00;2020-04-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;329
2630;2020-04-19 08:00:00;2020-04-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;329
2631;2020-04-19 08:00:00;2020-04-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;329
2632;2020-04-19 08:00:00;2020-04-19 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;329
2633;2020-04-19 16:00:00;2020-04-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;330
2634;2020-04-19 16:00:00;2020-04-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;330
2635;2020-04-19 16:00:00;2020-04-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;330
2636;2020-04-19 16:00:00;2020-04-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;330
2637;2020-04-19 16:00:00;2020-04-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;330
2638;2020-04-19 16:00:00;2020-04-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;330
2639;2020-04-19 16:00:00;2020-04-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;330
2640;2020-04-19 16:00:00;2020-04-20 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;330
2641;2020-04-20 00:00:00;2020-04-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;331
2642;2020-04-20 00:00:00;2020-04-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;331
2643;2020-04-20 00:00:00;2020-04-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;331
2644;2020-04-20 00:00:00;2020-04-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;331
2645;2020-04-20 00:00:00;2020-04-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;331
2646;2020-04-20 00:00:00;2020-04-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;331
2647;2020-04-20 00:00:00;2020-04-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;331
2648;2020-04-20 00:00:00;2020-04-20 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;331
2649;2020-04-20 08:00:00;2020-04-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;332
2650;2020-04-20 08:00:00;2020-04-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;332
2651;2020-04-20 08:00:00;2020-04-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;332
2652;2020-04-20 08:00:00;2020-04-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;332
2653;2020-04-20 08:00:00;2020-04-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;332
2654;2020-04-20 08:00:00;2020-04-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;332
2655;2020-04-20 08:00:00;2020-04-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;332
2656;2020-04-20 08:00:00;2020-04-20 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;332
2657;2020-04-20 16:00:00;2020-04-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;333
2658;2020-04-20 16:00:00;2020-04-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;333
2659;2020-04-20 16:00:00;2020-04-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;333
2660;2020-04-20 16:00:00;2020-04-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;333
2661;2020-04-20 16:00:00;2020-04-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;333
2662;2020-04-20 16:00:00;2020-04-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;333
2663;2020-04-20 16:00:00;2020-04-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;333
2664;2020-04-20 16:00:00;2020-04-21 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;333
2665;2020-04-21 00:00:00;2020-04-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;334
2666;2020-04-21 00:00:00;2020-04-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;334
2667;2020-04-21 00:00:00;2020-04-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;334
2668;2020-04-21 00:00:00;2020-04-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;334
2669;2020-04-21 00:00:00;2020-04-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;334
2670;2020-04-21 00:00:00;2020-04-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;334
2671;2020-04-21 00:00:00;2020-04-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;334
2672;2020-04-21 00:00:00;2020-04-21 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;334
2673;2020-04-21 08:00:00;2020-04-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;335
2674;2020-04-21 08:00:00;2020-04-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;335
2675;2020-04-21 08:00:00;2020-04-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;335
2676;2020-04-21 08:00:00;2020-04-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;335
2677;2020-04-21 08:00:00;2020-04-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;335
2678;2020-04-21 08:00:00;2020-04-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;335
2679;2020-04-21 08:00:00;2020-04-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;335
2680;2020-04-21 08:00:00;2020-04-21 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;335
2681;2020-04-21 16:00:00;2020-04-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;336
2682;2020-04-21 16:00:00;2020-04-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;336
2683;2020-04-21 16:00:00;2020-04-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;336
2684;2020-04-21 16:00:00;2020-04-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;336
2685;2020-04-21 16:00:00;2020-04-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;336
2686;2020-04-21 16:00:00;2020-04-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;336
2687;2020-04-21 16:00:00;2020-04-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;336
2688;2020-04-21 16:00:00;2020-04-22 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;336
2689;2020-04-22 00:00:00;2020-04-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;337
2690;2020-04-22 00:00:00;2020-04-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;337
2691;2020-04-22 00:00:00;2020-04-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;337
2692;2020-04-22 00:00:00;2020-04-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;337
2693;2020-04-22 00:00:00;2020-04-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;337
2694;2020-04-22 00:00:00;2020-04-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;337
2695;2020-04-22 00:00:00;2020-04-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;337
2696;2020-04-22 00:00:00;2020-04-22 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;337
2697;2020-04-22 08:00:00;2020-04-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;338
2698;2020-04-22 08:00:00;2020-04-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;338
2699;2020-04-22 08:00:00;2020-04-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;338
2700;2020-04-22 08:00:00;2020-04-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;338
2701;2020-04-22 08:00:00;2020-04-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;338
2702;2020-04-22 08:00:00;2020-04-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;338
2703;2020-04-22 08:00:00;2020-04-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;338
2704;2020-04-22 08:00:00;2020-04-22 16:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;338
2705;2020-04-22 16:00:00;2020-04-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;339
2706;2020-04-22 16:00:00;2020-04-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-DOT1;220300020;LGP-Dotting machine#1;339
2707;2020-04-22 16:00:00;2020-04-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300031;LGP-LED assembling machine robotic arm 1;339
2708;2020-04-22 16:00:00;2020-04-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300032;LGP-LED assembling machine robotic arm 2;339
2709;2020-04-22 16:00:00;2020-04-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300033;LGP-LED assembling machine robotic arm 3;339
2710;2020-04-22 16:00:00;2020-04-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300034;LGP-LED assembling machine robotic arm 4;339
2711;2020-04-22 16:00:00;2020-04-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300035;LGP-LED assembling machine robotic arm 5;339
2712;2020-04-22 16:00:00;2020-04-23 00:00:00;1010;YOH;1010-SSF-SAC-PLAR1-ROBT;220300036;LGP-LED assembling machine robotic arm 6;339
2713;2020-04-23 00:00:00;2020-04-23 08:00:00;1010;YOH;1010-SSF-SAC-PLAR1-CMT1;220300010;LGP-Cutting machine#1;340
