ID,detectedAt,detectedDate,plant,plantSection,productId,productName,qualityLabel,confidence,image
1571,2021-03-09 04:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.9593852183820522,/media/cv/00050_NG_Image.bmp
1572,2021-03-09 05:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8636001671990707,/media/cv/00029_NG_Image.bmp
1573,2021-03-09 06:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8701703586985223,/media/cv/00145_NG_Image.bmp
1574,2021-03-09 07:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8800574927021372,/media/cv/00138_NG_Image.bmp
1575,2021-03-09 08:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.9250997424132076,/media/cv/00062_NG_Image.bmp
1576,2021-03-09 09:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8773834041537037,/media/cv/00213_NG_Image.bmp
1577,2021-03-09 10:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8430958453757013,/media/cv/00056_NG_Image.bmp
1578,2021-03-09 11:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8245753656969895,/media/cv/00386_NG_Image.bmp
1579,2021-03-09 12:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.973176480228328,/media/cv/00088_NG_Image.bmp
1580,2021-03-09 13:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.972525271713497,/media/cv/00025_NG_Image.bmp
1581,2021-03-09 14:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.9686461762598145,/media/cv/00301_NG_Image.bmp
1582,2021-03-09 15:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.9473951144381395,/media/cv/00234_NG_Image.bmp
1583,2021-03-09 16:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8959174634293312,/media/cv/00029_NG_Image.bmp
1584,2021-03-09 17:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8819315189493262,/media/cv/00138_NG_Image.bmp
1585,2021-03-09 18:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8520348828220665,/media/cv/00232_NG_Image.bmp
1586,2021-03-09 19:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8804270287670499,/media/cv/00237_NG_Image.bmp
1587,2021-03-09 20:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.9681278846798409,/media/cv/00325_NG_Image.bmp
1588,2021-03-09 21:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.9278440270481586,/media/cv/00017_NG_Image.bmp
1589,2021-03-09 22:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.854975487713736,/media/cv/00188_NG_Image.bmp
1590,2021-03-09 23:00:00,2021-03-09,1010,YOH,SG23,LGP,N,0.8619520564040816,/media/cv/00056_NG_Image.bmp
1591,2021-03-10 00:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9016464887601334,/media/cv/00264_NG_Image.bmp
1592,2021-03-10 01:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9277538608119681,/media/cv/00153_NG_Image.bmp
1593,2021-03-10 02:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.847086018440468,/media/cv/00318_NG_Image.bmp
1594,2021-03-10 03:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9427654494961887,/media/cv/00228_NG_Image.bmp
1595,2021-03-10 04:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9346819995747855,/media/cv/00152_NG_Image.bmp
1596,2021-03-10 05:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8316580387733847,/media/cv/00143_NG_Image.bmp
1597,2021-03-10 06:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.972671246108644,/media/cv/00371_NG_Image.bmp
1598,2021-03-10 07:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8302703265054703,/media/cv/00013_NG_Image.bmp
1599,2021-03-10 08:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9127692133590134,/media/cv/00097_NG_Image.bmp
1600,2021-03-10 09:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8335352211153657,/media/cv/00228_NG_Image.bmp
1601,2021-03-10 10:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8932423737461563,/media/cv/00402_NG_Image.bmp
1602,2021-03-10 11:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9457313194912613,/media/cv/00095_NG_Image.bmp
1603,2021-03-10 12:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9633998434997476,/media/cv/00259_NG_Image.bmp
1604,2021-03-10 13:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9624607102496859,/media/cv/00172_NG_Image.bmp
1605,2021-03-10 14:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.935534581709541,/media/cv/00301_NG_Image.bmp
1606,2021-03-10 15:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8231350874454876,/media/cv/00294_NG_Image.bmp
1607,2021-03-10 16:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9376547027645303,/media/cv/00179_NG_Image.bmp
1608,2021-03-10 17:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9058420247402419,/media/cv/00220_NG_Image.bmp
1609,2021-03-10 18:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8089518173344579,/media/cv/00026_NG_Image.bmp
1610,2021-03-10 19:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8346826215540935,/media/cv/00236_NG_Image.bmp
1611,2021-03-10 20:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8681542230765835,/media/cv/00227_NG_Image.bmp
1612,2021-03-10 21:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8769003517061481,/media/cv/00157_NG_Image.bmp
1613,2021-03-10 22:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.9182297451657134,/media/cv/00249_NG_Image.bmp
1614,2021-03-10 23:00:00,2021-03-10,1010,YOH,SG23,LGP,N,0.8149151189640486,/media/cv/00101_NG_Image.bmp
1615,2021-03-11 00:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8501398680196448,/media/cv/00045_NG_Image.bmp
1616,2021-03-11 01:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.9399798801954968,/media/cv/00232_NG_Image.bmp
1617,2021-03-11 02:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8231024767175033,/media/cv/00042_NG_Image.bmp
1618,2021-03-11 03:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.9193177379675505,/media/cv/00267_NG_Image.bmp
1619,2021-03-11 04:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8162556777227469,/media/cv/00118_NG_Image.bmp
1620,2021-03-11 05:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.9188165146906945,/media/cv/00093_NG_Image.bmp
1621,2021-03-11 06:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8663759264221844,/media/cv/00360_NG_Image.bmp
1622,2021-03-11 07:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.9319916214972965,/media/cv/00316_NG_Image.bmp
1623,2021-03-11 08:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8258412809371578,/media/cv/00317_NG_Image.bmp
1624,2021-03-11 09:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.934795044983011,/media/cv/00401_NG_Image.bmp
1625,2021-03-11 10:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.90393587143947,/media/cv/00229_NG_Image.bmp
1626,2021-03-11 11:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8390538241601837,/media/cv/00052_NG_Image.bmp
1627,2021-03-11 12:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8920607121172098,/media/cv/00125_NG_Image.bmp
1628,2021-03-11 13:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.858152752133448,/media/cv/00263_NG_Image.bmp
1629,2021-03-11 14:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.9153988472333037,/media/cv/00386_NG_Image.bmp
1630,2021-03-11 15:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.963553290448826,/media/cv/00380_NG_Image.bmp
1631,2021-03-11 16:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8833744991530863,/media/cv/00345_NG_Image.bmp
1632,2021-03-11 17:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8586419557867294,/media/cv/00231_NG_Image.bmp
1633,2021-03-11 18:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8094623144648135,/media/cv/00261_NG_Image.bmp
1634,2021-03-11 19:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8507089971129778,/media/cv/00381_NG_Image.bmp
1635,2021-03-11 20:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.9305013248161308,/media/cv/00416_NG_Image.bmp
1636,2021-03-11 21:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.9693393107813808,/media/cv/00397_NG_Image.bmp
1637,2021-03-11 22:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.832156478141465,/media/cv/00008_NG_Image.bmp
1638,2021-03-11 23:00:00,2021-03-11,1010,YOH,SG23,LGP,N,0.8035603289177687,/media/cv/00357_NG_Image.bmp
1639,2021-03-12 00:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8817803581128503,/media/cv/00054_NG_Image.bmp
1640,2021-03-12 01:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9502938326927718,/media/cv/00120_NG_Image.bmp
1641,2021-03-12 02:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9593030570451984,/media/cv/00087_NG_Image.bmp
1642,2021-03-12 03:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8781231531505646,/media/cv/00346_NG_Image.bmp
1643,2021-03-12 04:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9415527854720526,/media/cv/00009_NG_Image.bmp
1644,2021-03-12 05:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8986982217710853,/media/cv/00339_NG_Image.bmp
1645,2021-03-12 06:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9545506378294005,/media/cv/00127_NG_Image.bmp
1646,2021-03-12 07:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9261315975438387,/media/cv/00018_NG_Image.bmp
1647,2021-03-12 08:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9188410894735878,/media/cv/00351_NG_Image.bmp
1648,2021-03-12 09:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8740264402120304,/media/cv/00060_NG_Image.bmp
1649,2021-03-12 10:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9177047034866727,/media/cv/00410_NG_Image.bmp
1650,2021-03-12 11:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8316376214471947,/media/cv/00390_NG_Image.bmp
1651,2021-03-12 12:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8504112546186858,/media/cv/00315_NG_Image.bmp
1652,2021-03-12 13:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9447822931161364,/media/cv/00244_NG_Image.bmp
1653,2021-03-12 14:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9351878062931763,/media/cv/00202_NG_Image.bmp
1654,2021-03-12 15:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.916378405998453,/media/cv/00071_NG_Image.bmp
1655,2021-03-12 16:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9532201701500045,/media/cv/00143_NG_Image.bmp
1656,2021-03-12 17:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8418323535610694,/media/cv/00045_NG_Image.bmp
1657,2021-03-12 18:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9487696182068529,/media/cv/00045_NG_Image.bmp
1658,2021-03-12 19:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8290384634163781,/media/cv/00140_NG_Image.bmp
1659,2021-03-12 20:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9333767934862935,/media/cv/00237_NG_Image.bmp
1660,2021-03-12 21:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.8559523469201112,/media/cv/00215_NG_Image.bmp
1661,2021-03-12 22:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9694807395002375,/media/cv/00251_NG_Image.bmp
1662,2021-03-12 23:00:00,2021-03-12,1010,YOH,SG23,LGP,N,0.9311102778486603,/media/cv/00140_NG_Image.bmp
1663,2021-03-13 00:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8554513185054273,/media/cv/00185_NG_Image.bmp
1664,2021-03-13 01:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9696245385175863,/media/cv/00023_NG_Image.bmp
1665,2021-03-13 02:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8776070378199877,/media/cv/00145_NG_Image.bmp
1666,2021-03-13 03:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.861272558215042,/media/cv/00369_NG_Image.bmp
1667,2021-03-13 04:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8306254880597206,/media/cv/00416_NG_Image.bmp
1668,2021-03-13 05:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9511144891218817,/media/cv/00333_NG_Image.bmp
1669,2021-03-13 06:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8130565888547819,/media/cv/00280_NG_Image.bmp
1670,2021-03-13 07:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9025449785586307,/media/cv/00059_NG_Image.bmp
1671,2021-03-13 08:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9227946497164857,/media/cv/00177_NG_Image.bmp
1672,2021-03-13 09:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9213673224225741,/media/cv/00190_NG_Image.bmp
1673,2021-03-13 10:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9397519939850535,/media/cv/00400_NG_Image.bmp
1674,2021-03-13 11:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9003147513364161,/media/cv/00392_NG_Image.bmp
1675,2021-03-13 12:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8235303653477407,/media/cv/00134_NG_Image.bmp
1676,2021-03-13 13:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8062455695149855,/media/cv/00347_NG_Image.bmp
1677,2021-03-13 14:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9675906051082139,/media/cv/00413_NG_Image.bmp
1678,2021-03-13 15:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9687626944211,/media/cv/00370_NG_Image.bmp
1679,2021-03-13 16:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8163249708598966,/media/cv/00202_NG_Image.bmp
1680,2021-03-13 17:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.828408726656631,/media/cv/00079_NG_Image.bmp
1681,2021-03-13 18:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8087894593761047,/media/cv/00043_NG_Image.bmp
1682,2021-03-13 19:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8415206849804722,/media/cv/00163_NG_Image.bmp
1683,2021-03-13 20:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.8792085076339182,/media/cv/00270_NG_Image.bmp
1684,2021-03-13 21:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9218644599108888,/media/cv/00276_NG_Image.bmp
1685,2021-03-13 22:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.9684907947642309,/media/cv/00396_NG_Image.bmp
1686,2021-03-13 23:00:00,2021-03-13,1010,YOH,SG23,LGP,N,0.879550449044407,/media/cv/00377_NG_Image.bmp
1687,2021-03-14 00:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.89195144274381,/media/cv/00221_NG_Image.bmp
1688,2021-03-14 01:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9276018042635421,/media/cv/00277_NG_Image.bmp
1689,2021-03-14 02:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8001200727769044,/media/cv/00173_NG_Image.bmp
1690,2021-03-14 03:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8280264566907549,/media/cv/00092_NG_Image.bmp
1691,2021-03-14 04:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9285966957396558,/media/cv/00419_NG_Image.bmp
1692,2021-03-14 05:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8495685731486099,/media/cv/00337_NG_Image.bmp
1693,2021-03-14 06:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9082850662718244,/media/cv/00363_NG_Image.bmp
1694,2021-03-14 07:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8095319965449551,/media/cv/00178_NG_Image.bmp
1695,2021-03-14 08:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8610276502163141,/media/cv/00141_NG_Image.bmp
1696,2021-03-14 09:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8651455504354941,/media/cv/00291_NG_Image.bmp
1697,2021-03-14 10:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9460574233147052,/media/cv/00334_NG_Image.bmp
1698,2021-03-14 11:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9022802981500132,/media/cv/00120_NG_Image.bmp
1699,2021-03-14 12:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9131363624851916,/media/cv/00168_NG_Image.bmp
1700,2021-03-14 13:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9716301691303283,/media/cv/00046_NG_Image.bmp
1701,2021-03-14 14:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9492193226709938,/media/cv/00172_NG_Image.bmp
1702,2021-03-14 15:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8549489189431483,/media/cv/00133_NG_Image.bmp
1703,2021-03-14 16:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9502568487206349,/media/cv/00055_NG_Image.bmp
1704,2021-03-14 17:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9547428463109767,/media/cv/00272_NG_Image.bmp
1705,2021-03-14 18:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9617607880902629,/media/cv/00341_NG_Image.bmp
1706,2021-03-14 19:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8012813644109388,/media/cv/00254_NG_Image.bmp
1707,2021-03-14 20:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8362921771229955,/media/cv/00015_NG_Image.bmp
1708,2021-03-14 21:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.830499919431092,/media/cv/00064_NG_Image.bmp
1709,2021-03-14 22:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.9758626646422377,/media/cv/00104_NG_Image.bmp
1710,2021-03-14 23:00:00,2021-03-14,1010,YOH,SG23,LGP,N,0.8845055969397312,/media/cv/00137_NG_Image.bmp
1711,2021-03-15 00:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9015638941434951,/media/cv/00248_NG_Image.bmp
1712,2021-03-15 01:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.8721443032955665,/media/cv/00358_NG_Image.bmp
1713,2021-03-15 02:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9093959903202701,/media/cv/00018_NG_Image.bmp
1714,2021-03-15 03:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9434443996203792,/media/cv/00211_NG_Image.bmp
1715,2021-03-15 04:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9294303612837703,/media/cv/00118_NG_Image.bmp
1716,2021-03-15 05:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9712144319368126,/media/cv/00378_NG_Image.bmp
1717,2021-03-15 06:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9019346564603069,/media/cv/00326_NG_Image.bmp
1718,2021-03-15 07:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.8549419097902081,/media/cv/00072_NG_Image.bmp
1719,2021-03-15 08:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9539881477049839,/media/cv/00366_NG_Image.bmp
1720,2021-03-15 09:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9191165314661964,/media/cv/00382_NG_Image.bmp
1721,2021-03-15 10:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9049841086802644,/media/cv/00358_NG_Image.bmp
1722,2021-03-15 11:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9354936894802113,/media/cv/00366_NG_Image.bmp
1723,2021-03-15 12:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9584426814313052,/media/cv/00245_NG_Image.bmp
1724,2021-03-15 13:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9627057738036066,/media/cv/00296_NG_Image.bmp
1725,2021-03-15 14:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.8205746733048801,/media/cv/00226_NG_Image.bmp
1726,2021-03-15 15:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9175097929208536,/media/cv/00061_NG_Image.bmp
1727,2021-03-15 16:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.8117780487974758,/media/cv/00409_NG_Image.bmp
1728,2021-03-15 17:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.920050766776947,/media/cv/00408_NG_Image.bmp
1729,2021-03-15 18:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.8125345114528446,/media/cv/00139_NG_Image.bmp
1730,2021-03-15 19:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.8289894470036951,/media/cv/00052_NG_Image.bmp
1731,2021-03-15 20:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9088820469702467,/media/cv/00278_NG_Image.bmp
1732,2021-03-15 21:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.8248727179865817,/media/cv/00041_NG_Image.bmp
1733,2021-03-15 22:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.9114997340831719,/media/cv/00263_NG_Image.bmp
1734,2021-03-15 23:00:00,2021-03-15,1010,YOH,SG23,LGP,N,0.917989744368363,/media/cv/00387_NG_Image.bmp
1735,2021-03-16 00:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8607413304649908,/media/cv/00397_NG_Image.bmp
1736,2021-03-16 01:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9519089084011744,/media/cv/00095_NG_Image.bmp
1737,2021-03-16 02:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8965592184379824,/media/cv/00063_NG_Image.bmp
1738,2021-03-16 03:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8901905461976114,/media/cv/00299_NG_Image.bmp
1739,2021-03-16 04:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9142392802865501,/media/cv/00314_NG_Image.bmp
1740,2021-03-16 05:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9396410118396765,/media/cv/00089_NG_Image.bmp
1741,2021-03-16 06:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9496135880274662,/media/cv/00033_NG_Image.bmp
1742,2021-03-16 07:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8765265516747507,/media/cv/00287_NG_Image.bmp
1743,2021-03-16 08:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9238361693290776,/media/cv/00234_NG_Image.bmp
1744,2021-03-16 09:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8921598492517809,/media/cv/00194_NG_Image.bmp
1745,2021-03-16 10:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9044938227361816,/media/cv/00181_NG_Image.bmp
1746,2021-03-16 11:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9023648228034818,/media/cv/00068_NG_Image.bmp
1747,2021-03-16 12:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8989171939040512,/media/cv/00093_NG_Image.bmp
1748,2021-03-16 13:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8489112638558777,/media/cv/00243_NG_Image.bmp
1749,2021-03-16 14:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8775292575548297,/media/cv/00013_NG_Image.bmp
1750,2021-03-16 15:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9423114320456515,/media/cv/00090_NG_Image.bmp
1751,2021-03-16 16:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8729909512555413,/media/cv/00106_NG_Image.bmp
1752,2021-03-16 17:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8469674930591518,/media/cv/00080_NG_Image.bmp
1753,2021-03-16 18:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8778700035869689,/media/cv/00009_NG_Image.bmp
1754,2021-03-16 19:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8705687235870998,/media/cv/00208_NG_Image.bmp
1755,2021-03-16 20:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9059954848229206,/media/cv/00289_NG_Image.bmp
1756,2021-03-16 21:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.9755714411487499,/media/cv/00364_NG_Image.bmp
1757,2021-03-16 22:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8451619334485216,/media/cv/00236_NG_Image.bmp
1758,2021-03-16 23:00:00,2021-03-16,1010,YOH,SG23,LGP,N,0.8366399960668695,/media/cv/00228_NG_Image.bmp
1759,2021-03-17 00:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8750633014636484,/media/cv/00211_NG_Image.bmp
1760,2021-03-17 01:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.9382307442353678,/media/cv/00139_NG_Image.bmp
1761,2021-03-17 02:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8677820447136309,/media/cv/00339_NG_Image.bmp
1762,2021-03-17 03:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.9555771171185594,/media/cv/00077_NG_Image.bmp
1763,2021-03-17 04:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8006389460810617,/media/cv/00244_NG_Image.bmp
1764,2021-03-17 05:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.9719649371033131,/media/cv/00290_NG_Image.bmp
1765,2021-03-17 06:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8096007493806829,/media/cv/00045_NG_Image.bmp
1766,2021-03-17 07:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8944506231986653,/media/cv/00354_NG_Image.bmp
1767,2021-03-17 08:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8649676130358788,/media/cv/00156_NG_Image.bmp
1768,2021-03-17 09:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.9568723302943261,/media/cv/00335_NG_Image.bmp
1769,2021-03-17 10:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.85241403907552,/media/cv/00380_NG_Image.bmp
1770,2021-03-17 11:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8963697695694501,/media/cv/00093_NG_Image.bmp
1771,2021-03-17 12:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.9622502842521388,/media/cv/00296_NG_Image.bmp
1772,2021-03-17 13:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8873962042165674,/media/cv/00161_NG_Image.bmp
1773,2021-03-17 14:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.9145996631119967,/media/cv/00041_NG_Image.bmp
1774,2021-03-17 15:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.9755291976104219,/media/cv/00205_NG_Image.bmp
1775,2021-03-17 16:00:00,2021-03-17,1010,YOH,SG23,LGP,N,0.8922799381618985,/media/cv/00224_NG_Image.bmp
